time,seconds_elapsed,z,y,x
1768421445852137200,0.06013720703125,0.017181396484375,-0.992767333984375,-0.06201171875
1768421445862137300,0.070137451171875,0.0131988525390625,-0.9970245361328125,-0.0652923583984375
1768421445872137200,0.08013720703125,0.014129638671875,-1.0009765625,-0.0682220458984375
1768421445882137300,0.090137451171875,0.0171356201171875,-1.0012969970703125,-0.0692901611328125
1768421445892137200,0.10013720703125,0.0184478759765625,-0.9972686767578125,-0.0708160400390625
1768421445902137300,0.110137451171875,0.015533447265625,-0.995086669921875,-0.071990966796875
1768421445912137200,0.12013720703125,0.014892578125,-0.99298095703125,-0.068267822265625
1768421445922136300,0.13013623046875,0.0172119140625,-0.995391845703125,-0.0650177001953125
1768421445932136200,0.14013623046875,0.020843505859375,-0.9986114501953125,-0.0619964599609375
1768421445942136300,0.15013623046875,0.0226593017578125,-1.00030517578125,-0.06207275390625
1768421445952136200,0.16013623046875,0.0247955322265625,-1.00238037109375,-0.06268310546875
1768421445962136300,0.17013623046875,0.024261474609375,-1.0007171630859375,-0.0620880126953125
1768421445972136200,0.18013623046875,0.0228118896484375,-1.000885009765625,-0.0635833740234375
1768421445982136300,0.19013623046875,0.0198822021484375,-1.0000762939453125,-0.0662384033203125
1768421445992136200,0.20013623046875,0.019744873046875,-1.002105712890625,-0.0689239501953125
1768421446002136300,0.21013623046875,0.021087646484375,-1.0013580322265625,-0.0698089599609375
1768421446012136200,0.22013623046875,0.0233612060546875,-0.999847412109375,-0.067352294921875
1768421446022136300,0.23013623046875,0.0222320556640625,-0.998138427734375,-0.066375732421875
1768421446032136200,0.24013623046875,0.0169219970703125,-0.998443603515625,-0.067291259765625
1768421446042136300,0.25013623046875,0.01885986328125,-0.999786376953125,-0.0671844482421875
1768421446052136200,0.26013623046875,0.0189208984375,-1.0015411376953125,-0.0676727294921875
1768421446062135300,0.27013525390625,0.021453857421875,-1.00390625,-0.0674896240234375
1768421446072135200,0.28013525390625,0.0220794677734375,-1.0039520263671875,-0.066375732421875
1768421446082135300,0.29013525390625,0.0203857421875,-1.004669189453125,-0.0670013427734375
1768421446092135200,0.30013525390625,0.019012451171875,-1.002349853515625,-0.06884765625
1768421446102135300,0.31013525390625,0.020294189453125,-1.00140380859375,-0.0693511962890625
1768421446112135200,0.32013525390625,0.02008056640625,-0.999603271484375,-0.068389892578125
