time,seconds_elapsed,z,y,x
1768421481143108400,0.0491083984375,0.030353112146258354,-0.1267177313566208,-0.08590345829725266
1768421481153108500,0.0591083984375,0.03494466841220856,-0.112310029566288,-0.10086216777563095
1768421481163108600,0.069108642578125,0.040884315967559814,-0.10008558630943298,-0.11572819948196411
1768421481173108500,0.0791083984375,0.043171972036361694,-0.09049847722053528,-0.116512231528759
1768421481183108600,0.089108642578125,0.030342992395162582,-0.08432207256555557,-0.11452258378267288
1768421481193108500,0.0991083984375,0.010854245163500309,-0.08042559772729874,-0.11630716919898987
1768421481203108600,0.109108642578125,-0.004815527703613043,-0.08274202048778534,-0.11812318116426468
1768421481213108500,0.1191083984375,-0.01877768151462078,-0.08149699121713638,-0.11493750661611557
1768421481223108600,0.129108642578125,-0.029195168986916542,-0.07847217470407486,-0.10507288575172424
1768421481233108500,0.1391083984375,-0.03329084441065788,-0.07785432040691376,-0.08926063776016235
1768421481243108600,0.149108642578125,-0.032042354345321655,-0.07961732894182205,-0.07089654356241226
1768421481253108500,0.1591083984375,-0.02467978000640869,-0.07566306740045547,-0.05721375346183777
1768421481263108600,0.169108642578125,-0.01986158825457096,-0.07344252616167068,-0.05186213180422783
1768421481273108500,0.1791083984375,-0.01264255866408348,-0.07238471508026123,-0.05327440798282623
1768421481283108400,0.1891083984375,-0.006277336739003658,-0.074156254529953,-0.051600608974695206
1768421481293108500,0.1991083984375,-0.005345496814697981,-0.07867243885993958,-0.051308728754520416
1768421481303108400,0.2091083984375,-0.0026770094409585,-0.08260273188352585,-0.054256048053503036
1768421481313107500,0.219107421875,-0.0019116170005872846,-0.09382209926843643,-0.052495431154966354
1768421481323107600,0.229107666015625,-0.004972920753061771,-0.1031881719827652,-0.05031163990497589
1768421481333107500,0.239107421875,-0.005154548212885857,-0.11139044165611267,-0.050626158714294434
1768421481343107600,0.249107666015625,-0.00464721629396081,-0.12239089608192444,-0.05024053528904915
1768421481353107500,0.259107421875,-0.0026471822056919336,-0.13285525143146515,-0.043171972036361694
1768421481363107300,0.269107421875,-0.004945490043610334,-0.1391078233718872,-0.03302639350295067
1768421481373107200,0.279107177734375,-0.004609399009495974,-0.1415206491947174,-0.02556661330163479
1768421481383107000,0.289107177734375,-0.005828860681504011,-0.1458245813846588,-0.0132084796205163
1768421481393107200,0.299107177734375,-0.010545851662755013,-0.14744484424591064,0.000862864195369184
1768421481403107000,0.309107177734375,-0.012404205277562141,-0.1492888182401657,0.013274792581796646
1768421481413107200,0.319107177734375,-0.012801283039152622,-0.1448432058095932,0.023143403232097626
1768421481423107000,0.329107177734375,-0.007920507341623306,-0.13558898866176605,0.023998809978365898
1768421481433107200,0.339107177734375,-0.0014626081101596355,-0.126026913523674,0.020246416330337524
1768421481443107000,0.349107177734375,0.006863764952868223,-0.11465787142515182,0.02207787148654461
1768421481453107200,0.359107177734375,0.014300376176834106,-0.10295461118221283,0.023744210600852966
1768421481463107000,0.369107177734375,0.022792929783463478,-0.09005585312843323,0.019832827150821686
1768421481473107500,0.379107421875,0.029762156307697296,-0.07852517068386078,0.014860439114272594
1768421481483107300,0.389107421875,0.036003272980451584,-0.06732817739248276,0.011818842962384224
1768421481493106200,0.399106201171875,0.04020760580897331,-0.057379137724637985,0.01044225413352251
1768421481503106000,0.40910595703125,0.04157194495201111,-0.0509212389588356,0.010752246715128422
1768421481513106200,0.419106201171875,0.04255864396691322,-0.04615764319896698,0.00959723349660635
1768421481523106300,0.429106201171875,0.04289287328720093,-0.038304779678583145,0.010637996718287468
1768421481533106400,0.4391064453125,0.047503069043159485,-0.03304077312350273,0.013335246592760086
1768421481543106300,0.449106201171875,0.049963563680648804,-0.029171466827392578,0.020238159224390984
1768421481553106400,0.4591064453125,0.050875965505838394,-0.01973242498934269,0.02828143909573555
1768421481563106300,0.469106201171875,0.049617353826761246,-0.016175508499145508,0.03388925641775131
1768421481573106200,0.479106201171875,0.04577867314219475,-0.009879794903099537,0.040566336363554
1768421481583106300,0.489106201171875,0.04440954327583313,-0.0046570696868002415,0.052621398121118546
1768421481593106200,0.499106201171875,0.043294478207826614,0.001014664419926703,0.06316564977169037
1768421481603106300,0.509106201171875,0.04110296070575714,0.0049643986858427525,0.07265263050794601
1768421481613106200,0.519106201171875,0.03923049196600914,0.012940033338963985,0.07017083466053009
1768421481623106300,0.529106201171875,0.03994102403521538,0.023673903197050095,0.0651979148387909
1768421481633106200,0.539106201171875,0.04050108790397644,0.03268550708889961,0.05750883370637894
1768421481643106300,0.549106201171875,0.0411682091653347,0.03990001231431961,0.04749268293380737
1768421481653106200,0.559106201171875,0.044852692633867264,0.04736671596765518,0.047805074602365494
1768421481663106300,0.569106201171875,0.046776026487350464,0.05392315238714218,0.05602278932929039
1768421481673105200,0.579105224609375,0.050046656280756,0.06207908317446709,0.06485623121261597
1768421481683105300,0.589105224609375,0.05439826101064682,0.07058921456336975,0.07109175622463226
