timestamp;seconds_elapsed;acc_z;acc_y;acc_x;gyro_z;gyro_y;gyro_x
1768416548254032400;4.504032470703125;1.8418731689453125;-4.0337371826171875;-0.4059906005859375;1.4499359130859375;-4.301784992218018;7.537664413452148
1768416548264033300;4.514033203125;1.97796630859375;-6.6263885498046875;-1.010162353515625;1.091027021408081;-3.966664314270019;6.972285747528076
1768416548274035200;4.52403515625;1.2227325439453125;-7.6067047119140625;-1.1536865234375;1.066359519958496;-1.8289580345153809;3.990844488143921
1768416548284036000;4.5340361328125;0.0026397705078125;-5.8646087646484375;-0.8152313232421875;0.91476970911026;1.0940576791763306;0.6357431411743164
1768416548294038300;4.544038330078125;-0.6551361083984375;-2.71514892578125;-0.689788818359375;0.3854787051677704;2.967186450958252;0.2193717658519745
1768416548304039200;4.5540390625;-1.4197540283203125;-0.7422637939453125;-0.663665771484375;0.3407956659793854;4.103603839874268;1.4119126796722412
1768416548314041000;4.564041015625;-1.5110931396484375;0.4635162353515625;-0.249420166015625;0.5922670364379883;4.431102275848389;3.0269250869750977
1768416548324042200;4.574042236328125;-1.71923828125;1.2761688232421875;0.1205291748046875;0.7986431121826172;3.828255653381348;4.709294319152832
1768416548334044200;4.584044189453125;-1.709930419921875;1.66925048828125;0.328277587890625;0.6975226402282715;2.746229648590088;5.831428050994873
1768416548344046000;4.594046142578125;-0.92059326171875;1.5942535400390625;0.4083709716796875;0.6049535274505615;2.0103342533111572;5.851845741271973
1768416548354047200;4.604047119140625;0.1197662353515625;1.15679931640625;0.220977783203125;0.5068666338920593;1.6793571710586548;5.1996893882751465
1768416548364049200;4.614049072265625;0.5699615478515625;0.7755584716796875;0.031768798828125;0.5719439387321472;2.013491153717041;4.611697673797607
1768416548374050000;4.624050048828125;0.691497802734375;0.4904632568359375;-0.110809326171875;0.8339939117431641;2.3480048179626465;4.212981224060059
1768416548384052200;4.63405224609375;0.617767333984375;0.175994873046875;-0.1822967529296875;1.389014482498169;2.1798319816589355;4.273283958435059
1768416548394053000;4.64405322265625;0.175323486328125;-0.0782012939453125;-0.1329345703125;2.05083966255188;1.8284566402435305;4.7238850593566895
1768416548404055000;4.654054931640625;-0.1511993408203125;-0.3011322021484375;-0.0877685546875;2.6111199855804443;1.6681740283966064;4.972070693969727
1768416548414056200;4.66405615234375;-0.049041748046875;-0.632415771484375;-0.0791168212890625;2.7756831645965576;1.889211893081665;4.591371059417725
1768416548424058000;4.67405810546875;0.1959991455078125;-0.8896484375;-0.0341949462890625;2.4965860843658447;2.3522493839263916;3.6266489028930664
1768416548434060000;4.68406005859375;0.35980224609375;-0.9319915771484376;-0.0513153076171875;1.98638653755188;2.61602783203125;2.859480857849121
1768416548444061200;4.694061279296875;0.244049072265625;-0.67840576171875;-0.090850830078125;1.7978662252426147;2.837921619415283;2.534433603286743
1768416548454063000;4.70406298828125;0.3583221435546875;-0.254638671875;-0.27642822265625;1.7936387062072754;3.22525405883789;2.180121898651123
1768416548464064000;4.71406396484375;0.529144287109375;-0.0431060791015625;-0.58306884765625;1.8289740085601809;4.093936443328857;1.8695950508117676
1768416548474066200;4.724066162109375;0.6319732666015625;0.0327301025390625;-0.9474639892578124;1.8312395811080933;5.432239055633545;1.6075249910354614
1768416548484067300;4.7340673828125;0.704803466796875;-0.0074462890625;-1.3533935546875;1.7830995321273804;6.907437801361084;1.547416925430298
1768416548494069000;4.744069091796875;0.565185546875;-0.097869873046875;-1.7931365966796875;1.7462027072906494;8.043171882629395;1.8633365631103516
1768416548504070400;4.7540703125;0.52337646484375;-0.1325531005859375;-2.07122802734375;1.8760558366775513;7.977962017059326;2.285073757171631
1768416548514072000;4.764072021484375;0.726776123046875;-0.1213836669921875;-2.128997802734375;2.2053864002227783;7.110772132873535;2.2573413848876953
1768416548524074200;4.77407421875;0.9473419189453124;-0.1264801025390625;-1.969940185546875;2.1948952674865723;7.04380464553833;1.852810978889465
1768416548534075100;4.7840751953125;1.217315673828125;-0.1725006103515625;-1.5611419677734375;1.9318228960037231;7.4753098487854;1.1791383028030396
1768416548544077000;4.7940771484375;1.76251220703125;-0.1858673095703125;-1.00799560546875;1.7492024898529053;7.031744003295898;0.2385864704847335
1768416548554078200;4.804078125;2.1352996826171875;-0.215972900390625;-0.5945892333984375;1.6125186681747437;5.594948768615723;-0.6848273277282715
1768416548564080000;4.814080078125;2.404937744140625;-0.237060546875;-0.381439208984375;1.432187795639038;4.07557487487793;-1.3866033554077148
1768416548574081300;4.824081298828125;2.1941680908203125;-0.233062744140625;-0.411712646484375;0.9151716232299804;2.8106272220611572;-1.636014461517334
1768416548584083200;4.834083251953125;1.4716796875;-0.1130828857421875;-0.2198638916015625;0.5219276547431946;1.4486587047576904;-0.8417724967002869
1768416548594084400;4.84408447265625;-0.432769775390625;0.35089111328125;0.028350830078125;-0.2533254623413086;0.1463910341262817;1.9518065452575684
1768416548604086300;4.854086181640625;-0.8921051025390625;0.5107879638671875;-1.220794677734375;-2.1282970905303955;0.3461478352546692;3.690423011779785
1768416548614088200;4.864088134765625;-0.0805816650390625;0.6280059814453125;-1.8195343017578125;-2.523240566253662;0.1105691194534301;3.1505813598632812
1768416548624089300;4.87408935546875;-0.05731201171875;0.558013916015625;-1.6781768798828125;-1.1066735982894895;0.9516180157661438;1.2237374782562256
1768416548634091300;4.88409130859375;-0.7136688232421875;0.2211456298828125;-2.069610595703125;0.3035351037979126;3.637676954269409;0.0976186990737915
1768416548644092400;4.894092529296875;-0.5562591552734375;0.0874786376953125;-2.4772491455078125;1.2067962884902954;5.057861804962158;0.0884686112403869
1768416548654094300;4.90409423828125;-0.0833740234375;0.29583740234375;-2.570068359375;1.8039547204971311;5.0158281326293945;0.7718954086303711
1768416548664095200;4.91409521484375;0.2169952392578125;0.4557952880859375;-2.9535675048828125;1.9413381814956665;3.2963573932647705;1.635250687599182
1768416548674097400;4.924097412109375;0.820556640625;0.29046630859375;-2.9745941162109375;1.4657244682312012;1.0110467672348022;2.04929518699646
1768416548684098300;4.934098388671875;0.8842926025390625;0.087432861328125;-2.7409515380859375;1.0848604440689087;0.5396578907966614;1.547793745994568
1768416548694100200;4.944100341796875;0.6009674072265625;-0.226806640625;-2.28582763671875;0.8989822268486023;1.2541717290878296;-0.0124635938555002
1768416548704102400;4.954102294921875;0.501373291015625;-0.436004638671875;-1.9291229248046875;0.6577999591827393;1.4073234796524048;-0.9302061796188354
1768416548714103300;4.964103271484375;0.06072998046875;-0.246826171875;-1.8177032470703125;0.0386001244187355;0.8182980418205261;-0.8405234813690186
1768416548724105200;4.974105224609375;-0.3200225830078125;0.17633056640625;-1.5056610107421875;-0.5857945084571838;0.4547219574451446;-0.4610075652599334
1768416548734106400;4.9841064453125;-0.3905181884765625;0.4437408447265625;-1.0449066162109375;-0.7512428760528564;0.1808997392654419;-0.4098173379898071
1768416548744108300;4.9941083984375;-0.3909454345703125;0.5038909912109375;-0.833099365234375;-0.678138792514801;0.1647737771272659;-0.3061053454875946
1768416548754109200;5.004109130859375;-0.5734710693359375;0.5565032958984375;-0.991455078125;-0.6361005306243896;0.3890223205089569;0.0775158330798149
1768416548764111400;5.014111328125;-0.5264129638671875;0.54473876953125;-1.09295654296875;-0.6018270254135132;0.4220641553401947;0.4602879881858825
1768416548774112300;5.0241123046875;-0.24725341796875;0.3966522216796875;-1.0558624267578125;-0.6649795770645142;0.3307057619094848;0.5563452839851379
1768416548784114200;5.0341142578125;-0.0269622802734375;0.1778411865234375;-0.836944580078125;-0.6694287061691284;0.2031826823949813;0.4278139173984527
1768416548794116400;5.044116455078125;0.0118408203125;-0.01385498046875;-0.611572265625;-0.6308645009994507;0.2008691877126693;0.2135210633277893
1768416548804117200;5.0541171875;0.070892333984375;-0.11767578125;-0.4861297607421875;-0.5575181245803833;0.2600126564502716;-0.0888787433505058
1768416548814119200;5.064119140625;0.1500396728515625;-0.140716552734375;-0.4032745361328125;-0.4669762253761291;0.2842738032341003;-0.3627662062644958
1768416548824120300;5.074120361328125;0.0607147216796875;-0.11053466796875;-0.413604736328125;-0.3396318554878235;0.2521057426929474;-0.4740189611911773
1768416548834122200;5.084122314453125;-0.183074951171875;-0.0227203369140625;-0.4629974365234375;-0.2455759346485138;0.2209129333496093;-0.347881019115448
1768416548844123100;5.094123046875;-0.368072509765625;0.1026763916015625;-0.48004150390625;-0.1972853690385818;0.1638762801885604;-0.0803915113210678
1768416548854125300;5.104125244140625;-0.3142242431640625;0.2082977294921875;-0.4775543212890625;-0.1704774647951126;0.1585004329681396;0.0801986977458
1768416548864126200;5.114126220703125;-0.1810760498046875;0.2093048095703125;-0.4906005859375;-0.1059224382042884;0.0906279012560844;0.0995846465229988
1768416548874128100;5.124128173828125;-0.06268310546875;0.12176513671875;-0.4780426025390625;-0.0515910238027572;-0.1456312388181686;0.0383130349218845
1768416548884130300;5.13413037109375;-0.0386199951171875;0.035675048828125;-0.46490478515625;-0.0461065098643302;-0.16656394302845;-0.0442183278501033
1768416548894131200;5.144131103515625;-0.059326171875;-0.007537841796875;-0.4609832763671875;0.0029382656794041;-0.0199337601661682;-0.1758469343185424
1768416548904133400;5.15413330078125;-0.1493377685546875;-0.02490234375;-0.5299224853515625;0.1180398240685463;0.2198940068483352;-0.1944861263036728
1768416548914134300;5.16413427734375;-0.274566650390625;0.04107666015625;-0.6932525634765625;0.3636136353015899;0.5600340366363525;-0.0623081140220165
1768416548924136200;5.17413623046875;-0.245361328125;0.1160125732421875;-0.9659576416015624;0.6124618053436279;0.8498690128326416;-0.0606977008283138
1768416548934137000;5.18413720703125;-0.1025238037109375;0.136566162109375;-1.32476806640625;0.695768415927887;0.8562542200088501;-0.2442273199558258
1768416548944139300;5.19413916015625;-0.0546417236328125;0.1847686767578125;-1.634307861328125;0.6140101552009583;0.5884073376655579;-0.3419703841209411
1768416548954140200;5.20414013671875;-0.0623931884765625;0.2797698974609375;-1.8036651611328125;0.4910973012447357;0.313665509223938;-0.328529953956604
1768416548964142300;5.214142333984375;-0.02093505859375;0.3388519287109375;-1.8053131103515625;0.353593498468399;0.1362292170524597;-0.3554984331130981
1768416548974144300;5.224144287109375;-0.0138397216796875;0.2873382568359375;-1.6998291015625;0.1812763214111328;0.0131863756105303;-0.4225707054138183
1768416548984145200;5.234145263671875;-0.105133056640625;0.2267608642578125;-1.56951904296875;-0.0153667060658335;-0.0363963581621646;-0.3885011374950409
1768416548994147300;5.244147216796875;-0.1610260009765625;0.1950225830078125;-1.4407958984375;-0.1866838634014129;-0.0596918277442455;-0.2913996279239654
1768416549004148200;5.254148193359375;-0.15716552734375;0.1730194091796875;-1.30859375;-0.3188397586345672;-0.0573173500597476;-0.248844176530838
1768416549014150100;5.264150146484375;-0.1307830810546875;0.1806640625;-1.1493988037109375;-0.3519806861877441;-0.0568398460745811;-0.2735415399074554
1768416549024151000;5.274151123046875;-0.1123046875;0.17266845703125;-1.02880859375;-0.3326229453086853;-0.0201697163283824;-0.3201023638248443
1768416549034153200;5.2841533203125;-0.0970001220703125;0.1522369384765625;-0.9399566650390624;-0.2845984399318695;-0.0131839793175458;-0.3668546974658966
1768416549044154000;5.294154052734375;-0.123016357421875;0.133941650390625;-0.870269775390625;-0.2587676346302032;0.0661774203181266;-0.4127715826034546
1768416549054156300;5.30415625;-0.1856536865234375;0.1202239990234375;-0.7974700927734375;-0.225308746099472;0.1844073981046676;-0.4006792306900024
1768416549064158200;5.314158203125;-0.19805908203125;0.132965087890625;-0.70404052734375;-0.2025339305400848;0.2788436114788055;-0.3941800594329834
1768416549074159000;5.3241591796875;-0.1556549072265625;0.1291351318359375;-0.64373779296875;-0.1611747741699218;0.3289576470851898;-0.4385078549385071
1768416549084161300;5.334161376953125;-0.14495849609375;0.1015472412109375;-0.614776611328125;-0.1259081363677978;0.2677885591983795;-0.4686068892478943
1768416549094162200;5.344162109375;-0.200439453125;0.042755126953125;-0.6364898681640625;-0.0937563180923461;0.1710724085569381;-0.4170976281166076
1768416549104164000;5.3541640625;-0.26080322265625;0.00640869140625;-0.667083740234375;-0.0896153673529625;0.1163806691765785;-0.3164514601230621
1768416549114165200;5.364165283203125;-0.2566375732421875;-0.0038299560546875;-0.725494384765625;-0.1238332614302635;0.1069869026541709;-0.2380333393812179
1768416549124167200;5.374167236328125;-0.2067108154296875;-0.0017547607421875;-0.801300048828125;-0.1769697219133377;0.1144853010773658;-0.1853062063455581
1768416549134168000;5.38416796875;-0.1638641357421875;-0.0009918212890625;-0.8697357177734375;-0.2226027101278305;0.1408924013376236;-0.145619511604309
1768416549144170200;5.394170166015625;-0.127716064453125;-0.00726318359375;-0.9320831298828124;-0.2562839686870575;0.1674824655055999;-0.1265755146741867
1768416549154171100;5.404171142578125;-0.09521484375;-0.024688720703125;-0.9824066162109376;-0.2693617045879364;0.1793263405561447;-0.1275070905685424
1768416549164173000;5.414173095703125;-0.10699462890625;-0.0384368896484375;-1.0155487060546875;-0.2613588869571686;0.1826936453580856;-0.1073679998517036
1768416549174175200;5.42417529296875;-0.15869140625;-0.0370941162109375;-1.0492095947265625;-0.2251830548048019;0.1958515346050262;-0.0397948175668716
1768416549184176000;5.434176025390625;-0.20172119140625;-0.04010009765625;-1.095916748046875;-0.1803969442844391;0.2268581837415695;0.0340900607407093
1768416549194178000;5.444177978515625;-0.1922149658203125;-0.04632568359375;-1.1263885498046875;-0.1331663131713867;0.2380075007677078;0.0724979043006897
1768416549204179200;5.45417919921875;-0.1537933349609375;-0.059051513671875;-1.1428680419921875;-0.0948130637407302;0.2052530199289322;0.0692448541522026
1768416549214181000;5.46418115234375;-0.117919921875;-0.07489013671875;-1.143951416015625;-0.0709032043814659;0.1462096720933914;0.038375087082386
1768416549224182000;5.47418212890625;-0.0949859619140625;-0.0951080322265625;-1.125946044921875;-0.0500112362205982;0.0725088194012641;-0.0159406177699565
1768416549234184200;5.48418408203125;-0.0889129638671875;-0.119659423828125;-1.0901336669921875;-0.0393090546131134;0.0077727017924189;-0.0650927200913429
1768416549244185000;5.49418505859375;-0.1019744873046875;-0.137176513671875;-1.0419769287109375;-0.0233692377805709;-0.0544749610126018;-0.0887897908687591
1768416549254187000;5.50418701171875;-0.1253814697265625;-0.1499176025390625;-0.9918212890625;-0.0123485447838902;-0.1042933836579322;-0.0965260043740272
1768416549264189200;5.514189208984375;-0.1426544189453125;-0.1595001220703125;-0.9426116943359376;0.0037468012887984;-0.1615063399076461;-0.0924183502793312
1768416549274190000;5.524190185546875;-0.165802001953125;-0.1555023193359375;-0.902099609375;0.0244446229189634;-0.2084293663501739;-0.058583952486515
1768416549284192500;5.534192626953125;-0.1926116943359375;-0.145904541015625;-0.8830108642578125;0.0498799420893192;-0.2551819682121277;0.0008860336965881
1768416549294193400;5.544193359375;-0.1960906982421875;-0.1353607177734375;-0.8802032470703125;0.0700110420584678;-0.2954921126365661;0.0591216422617435
1768416549304195600;5.554195556640625;-0.1839447021484375;-0.131072998046875;-0.886138916015625;0.0898020565509796;-0.3269277811050415;0.1116764619946479
1768416549314196500;5.564196533203125;-0.171844482421875;-0.1209564208984375;-0.895172119140625;0.0986754447221756;-0.3513346016407013;0.1657466292381286
1768416549324198400;5.574198486328125;-0.1461181640625;-0.11993408203125;-0.9049530029296876;0.105861447751522;-0.3754772245883941;0.204256996512413
1768416549334199600;5.584199462890625;-0.1157989501953125;-0.1271820068359375;-0.9139251708984376;0.109974704682827;-0.3833777606487274;0.2153562605381012
1768416549344201500;5.594201416015625;-0.0867462158203125;-0.135101318359375;-0.91790771484375;0.1129033789038658;-0.3889786303043365;0.1949985176324844
1768416549354202600;5.60420263671875;-0.0536041259765625;-0.1456146240234375;-0.918914794921875;0.1144147291779518;-0.4102983176708221;0.1383869051933288
1768416549364204500;5.61420458984375;-0.03118896484375;-0.153778076171875;-0.9234466552734376;0.1062302961945533;-0.4388956129550934;0.0778218284249305
1768416549374206500;5.62420654296875;-0.0341339111328125;-0.1561126708984375;-0.9385223388671876;0.0970607697963714;-0.4649650156497955;0.0485512912273407
1768416549384207400;5.634207275390625;-0.0388031005859375;-0.1486358642578125;-0.963470458984375;0.0896025896072387;-0.4837477505207062;0.0438990145921707
1768416549394209500;5.64420947265625;-0.06134033203125;-0.138275146484375;-0.9903411865234376;0.0894649028778076;-0.4967748820781708;0.0746891498565673
1768416549404210700;5.654210693359375;-0.095672607421875;-0.129852294921875;-1.015655517578125;0.0856169015169143;-0.5396555066108704;0.1253552585840225
1768416549414212400;5.66421240234375;-0.12115478515625;-0.1208343505859375;-1.02069091796875;0.0783901438117027;-0.6030989289283752;0.180460587143898
1768416549424213800;5.6742138671875;-0.1294097900390625;-0.1124420166015625;-1.00830078125;0.0724315866827964;-0.6774485111236572;0.2200897634029388
1768416549434215400;5.68421533203125;-0.110382080078125;-0.1055755615234375;-0.99017333984375;0.0637153312563896;-0.764439582824707;0.2279532700777053
1768416549444216600;5.694216552734375;-0.079315185546875;-0.1033935546875;-0.972625732421875;0.0547497980296611;-0.8587210774421692;0.2105010449886322
1768416549454218800;5.70421875;-0.0582122802734375;-0.1031951904296875;-0.9620361328125;0.0461033135652542;-0.9564082622528076;0.1932698637247085
1768416549464220400;5.714220458984375;-0.037200927734375;-0.0997772216796875;-0.9509429931640624;0.0462764166295528;-1.0077478885650637;0.1737289130687713
1768416549474221600;5.7242216796875;-0.008636474609375;-0.0935516357421875;-0.9403228759765624;0.0574904568493366;-1.0070232152938845;0.1352971047163009
1768416549484223500;5.734223388671875;0.0217132568359375;-0.0885467529296875;-0.9382171630859376;0.08978021889925;-0.9881091713905334;0.0855708271265029
1768416549494224600;5.744224609375;0.04803466796875;-0.0862274169921875;-0.9503021240234376;0.1220007389783859;-0.9670243859291076;0.0474937483668327
1768416549504226600;5.7542265625;0.062774658203125;-0.081390380859375;-0.9719085693359376;0.1461886316537857;-0.94473135471344;0.027329359203577
1768416549514227700;5.764227783203125;0.0718841552734375;-0.0717010498046875;-0.9909210205078124;0.1593465209007263;-0.932839810848236;0.0102720782160758
1768416549524229600;5.774229736328125;0.0788116455078125;-0.0576019287109375;-1.0002288818359375;0.1661980301141739;-0.9311417937278748;-0.0237878877669572
1768416549534230500;5.78423046875;0.094329833984375;-0.039825439453125;-0.9896240234375;0.1700292527675628;-0.9381091594696044;-0.0774524435400962
1768416549544232700;5.794232666015625;0.101959228515625;-0.0318756103515625;-0.9736785888671876;0.1696004867553711;-0.9314946532249452;-0.1227634698152542
1768416549554233600;5.804233642578125;0.099761962890625;-0.0361328125;-0.962677001953125;0.1658813804388046;-0.9159827828407288;-0.1430492997169494
1768416549564235800;5.81423583984375;0.104278564453125;-0.039398193359375;-0.9594879150390624;0.1612695753574371;-0.8947281241416931;-0.1477292776107788
1768416549574237700;5.82423779296875;0.1139678955078125;-0.041259765625;-0.9697265625;0.1542710661888122;-0.8832908868789673;-0.146219253540039
1768416549584238600;5.834238525390625;0.1218109130859375;-0.0370025634765625;-0.984405517578125;0.1382880955934524;-0.8715660572052002;-0.13813017308712
1768416549594240800;5.84424072265625;0.1223297119140625;-0.0271453857421875;-0.996795654296875;0.1288581192493438;-0.8556962609291077;-0.1155028939247131
1768416549604241700;5.85424169921875;0.114532470703125;-0.01483154296875;-1.0027313232421875;0.1290341466665268;-0.8427799344062805;-0.0793544799089431
1768416549614243600;5.86424365234375;0.1167449951171875;-0.010894775390625;-1.0092315673828125;0.1198694109916687;-0.8379186391830444;-0.0429163090884685
1768416549624244700;5.87424462890625;0.139007568359375;-0.012298583984375;-1.0134429931640625;0.1154187396168708;-0.8343145847320557;-0.030410636216402
1768416549634246700;5.88424658203125;0.1623992919921875;-0.01641845703125;-1.0174713134765625;0.1017998680472374;-0.8371649384498596;-0.0244757812470197
1768416549644247600;5.89424755859375;0.1742706298828125;-0.0207061767578125;-1.02886962890625;0.0790841653943061;-0.8337600827217102;-0.0189699623733758
1768416549654249700;5.904249755859375;0.1875;-0.015167236328125;-1.0272674560546875;0.0593874268233776;-0.8172213435173035;-0.0096893785521388
1768416549664250600;5.914250732421875;0.1992645263671875;-0.0138397216796875;-1.0218658447265625;0.0496309362351894;-0.7776765823364258;0.0010783139150589
1768416549674252500;5.92425244140625;0.20599365234375;-0.0131378173828125;-1.0186004638671875;0.0436838306486606;-0.7323399782180786;0.019275426864624
1768416549684254700;5.934254638671875;0.2054443359375;-0.01910400390625;-1.0259246826171875;0.0409045554697513;-0.6899096965789795;0.0528453700244426
1768416549694255600;5.944255615234375;0.211822509765625;-0.0224609375;-1.04180908203125;0.0243202541023492;-0.6577792167663574;0.0922444462776184
1768416549704257500;5.954257568359375;0.232177734375;-0.02447509765625;-1.0589599609375;0.0167283806949853;-0.6438082456588745;0.1156224682927131
1768416549714258700;5.9642587890625;0.2615203857421875;-0.0212554931640625;-1.06158447265625;0.0014583469601348;-0.6270554065704346;0.1182680502533912
