timestamp;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
190413;9.74;-0.94;-1.09;0.3125;-0.0625;0.125
190413;9.71;-0.95;-1.05;0.375;-0.125;0.0
190413;9.71;-0.92;-1.08;-0.125;0.125;-0.1875
190413;9.72;-0.95;-1.05;0.0625;-0.125;-0.25
190413;9.69;-0.95;-1.07;0.1875;-0.25;-0.375
190413;9.72;-0.95;-1.04;-0.1875;-0.125;0.0
190413;9.71;-0.94;-1.04;-0.125;0.375;0.0625
190413;9.71;-0.94;-1.06;-0.125;0.25;0.125
190413;9.68;-0.96;-1.03;-0.0625;0.3125;0.0
190413;9.71;-0.93;-1.03;0.1875;0.1875;-0.125
190413;9.71;-0.94;-1.03;-0.0625;0.0625;0.125
190413;9.7;-0.92;-1.05;0.0;-0.0625;-0.0625
190413;9.74;-0.92;-1.04;0.0;0.0;0.0
190413;9.71;-0.94;-1.05;-0.0625;0.0625;0.0
190413;9.71;-0.93;-1.04;0.0625;-0.0625;-0.125
190413;9.72;-0.92;-1.0;0.1875;0.0;-0.1875
190413;9.73;-0.95;-1.02;-0.0625;0.4375;0.125
190413;9.73;-0.94;-1.02;-0.0625;0.0625;0.0625
190413;9.72;-0.95;-1.04;0.25;-0.0625;0.0625
190413;9.71;-0.92;-1.04;0.125;0.125;0.0625
190413;9.71;-0.93;-1.04;-0.0625;0.0;0.1875
190414;9.72;-0.94;-1.07;0.0;-0.1875;0.1875
190414;9.69;-0.93;-1.02;0.125;0.0625;0.25
190414;9.69;-0.93;-1.0;0.125;0.0;0.25
190414;9.71;-0.94;-1.02;0.0;-0.1875;0.3125
190414;9.69;-0.93;-1.03;0.0;-0.1875;0.0625
190414;9.71;-0.92;-1.04;0.0;-0.1875;0.1875
190414;9.7;-0.94;-1.04;0.1875;-0.5;0.1875
190414;9.7;-0.92;-1.04;0.4375;-0.8125;-0.25
190414;9.71;-0.93;-1.03;0.3125;-0.6875;-0.125
190414;9.7;-0.92;-1.04;0.375;-0.875;-0.25
190414;9.71;-0.93;-1.06;0.0;-0.625;-0.1875
190414;9.71;-0.93;-1.02;0.0;-0.1875;-0.1875
190414;9.68;-0.92;-1.07;0.125;-0.25;-0.1875
190414;9.69;-0.93;-1.05;0.1875;-0.5;-0.0625
190414;9.68;-0.92;-1.08;0.125;-0.5;-0.1875
190414;9.71;-0.91;-1.05;0.125;-0.5;-0.3125
190414;9.73;-0.92;-1.04;-0.1875;0.0;0.0
190414;9.73;-0.95;-1.1;0.0;-0.125;0.0625
190414;9.73;-0.92;-1.08;0.0;-0.125;0.1875
190414;9.71;-0.92;-1.11;0.0625;0.0;0.125
190415;9.72;-0.95;-1.08;-0.0625;0.1875;0.125
190415;9.71;-0.93;-1.08;-0.0625;0.125;0.0
190415;9.7;-0.94;-1.05;0.125;-0.0625;0.0625
190415;9.7;-0.93;-1.08;0.0;0.1875;0.0
190415;9.71;-0.94;-1.09;-0.125;0.125;0.125
190415;9.7;-0.93;-1.09;0.0;0.1875;0.0
190415;9.72;-0.92;-1.11;0.0;-0.0625;0.0625
190415;9.69;-0.94;-1.1;-0.0625;-0.0625;0.0625
190415;9.73;-0.92;-1.11;0.0;-0.125;0.0625
190415;9.7;-0.93;-1.1;-0.0625;0.3125;0.0
190415;9.71;-0.93;-1.09;-0.25;0.375;0.0
190415;9.72;-0.95;-1.09;-0.1875;0.125;-0.1875
190415;9.7;-0.92;-1.06;-0.3125;0.5;-0.125
190415;9.71;-0.92;-1.09;-0.1875;0.4375;-0.25
190415;9.69;-0.92;-1.09;-0.1875;0.375;-0.125
190415;9.7;-0.94;-1.08;-0.25;0.3125;-0.0625
190415;9.71;-0.93;-1.1;0.0;0.1875;0.0625
190415;9.66;-0.92;-1.09;-0.125;0.3125;0.0
190415;9.68;-0.95;-1.12;-0.1875;0.0625;0.0
190415;9.7;-0.93;-1.1;0.0625;-0.125;0.0
190415;9.7;-0.92;-1.1;0.0;0.125;0.0
190416;9.73;-0.93;-1.1;0.0;-0.125;0.0625
190416;9.73;-0.93;-1.05;0.0;0.125;-0.0625
190416;9.71;-0.92;-1.11;-0.125;0.1875;0.0625
190416;9.72;-0.95;-1.07;0.0;0.3125;0.0625
190416;9.71;-0.93;-1.11;0.0;0.4375;0.1875
190416;9.7;-0.95;-1.07;0.125;0.3125;0.125
190416;9.7;-0.92;-1.09;0.1875;0.375;0.125
190416;9.7;-0.92;-1.06;-0.0625;-0.125;0.0625
190416;9.7;-0.91;-1.09;-0.0625;-0.0625;0.125
190416;9.71;-0.91;-1.1;-0.125;0.0625;0.0
190416;9.72;-0.93;-1.07;0.1875;-0.0625;0.125
190416;9.74;-0.92;-1.09;0.25;-0.1875;0.0
190416;9.71;-0.91;-1.04;0.125;0.0;0.125
190416;9.73;-0.92;-1.07;0.3125;0.125;0.0
190416;9.71;-0.92;-1.04;0.1875;-0.0625;0.125
190416;9.68;-0.92;-1.07;0.0;0.125;0.1875
190416;9.69;-0.89;-1.08;0.0;0.0625;0.0625
190416;9.71;-0.9;-1.06;-0.0625;0.1875;0.0625
190416;9.73;-0.92;-1.1;0.0625;-0.25;0.0625
190416;9.69;-0.94;-1.05;-0.0625;0.0;0.1875
190416;9.69;-0.94;-1.05;0.125;-0.25;0.1875
190417;9.69;-0.92;-1.05;0.1875;-0.4375;0.125
190417;9.7;-0.93;-1.02;-0.125;-0.125;0.125
190417;9.68;-0.92;-1.06;-0.1875;0.125;0.125
190417;9.71;-0.93;-1.05;-0.125;0.0;0.0625
190417;9.71;-0.93;-1.07;0.1875;0.0;0.0
190417;9.71;-0.92;-1.07;0.25;0.125;0.0625
190417;9.72;-0.92;-1.06;0.1875;-0.25;0.125
190417;9.72;-0.95;-1.07;0.125;-0.25;0.0
190417;9.69;-0.93;-1.05;0.0625;-0.5625;0.125
190417;9.71;-0.92;-1.05;0.125;-0.5;0.125
190417;9.7;-0.93;-1.01;-0.0625;-0.625;0.0625
190417;9.7;-0.93;-1.03;0.0625;-0.375;0.0
190417;9.7;-0.92;-1.06;0.0;-0.5625;-0.125
190417;9.71;-0.94;-1.04;0.0;-0.6875;-0.0625
190417;9.7;-0.93;-1.08;0.125;-0.5;0.0
190417;9.73;-0.94;-1.03;0.0625;-0.5625;-0.0625
190417;9.72;-0.91;-1.11;0.1875;-0.3125;0.3125
190417;9.71;-0.92;-1.08;0.25;-0.6875;0.125
190417;9.71;-0.94;-1.04;0.125;-0.5;0.25
190417;9.71;-0.94;-1.06;-0.25;-0.3125;0.0625
190417;9.7;-0.92;-1.07;-0.25;-0.4375;0.125
190418;9.69;-0.92;-1.1;-0.125;-0.5625;0.125
190418;9.71;-0.92;-1.07;-0.25;-0.375;0.25
190418;9.68;-0.95;-1.09;0.125;-0.375;0.3125
190418;9.7;-0.96;-1.06;0.125;-0.1875;0.125
190418;9.72;-0.95;-1.1;0.1875;-0.25;0.125
190418;9.72;-0.94;-1.13;0.25;-0.125;0.1875
190418;9.69;-0.93;-1.13;-0.1875;-0.1875;-0.125
190418;9.69;-0.93;-1.14;-0.3125;-0.125;-0.125
190418;9.67;-0.92;-1.12;-0.1875;0.0;-0.0625
190418;9.68;-0.94;-1.09;0.125;-0.25;-0.25
190418;9.67;-0.94;-1.09;0.0625;-0.0625;-0.125
190418;9.69;-0.96;-1.1;0.0625;0.0;-0.1875
190418;9.72;-0.92;-1.08;0.0625;0.1875;0.0625
190418;9.7;-0.96;-1.14;0.0;0.25;-0.0625
190418;9.7;-0.95;-1.13;0.0;0.4375;-0.125
190418;9.72;-0.92;-1.11;-0.0625;0.625;-0.0625
190418;9.71;-0.92;-1.1;-0.25;0.4375;-0.0625
190418;9.72;-0.94;-1.09;-0.75;0.5;-0.25
190418;9.71;-0.95;-1.1;-0.5625;0.3125;-0.125
190418;9.71;-0.96;-1.11;-0.5625;0.5625;-0.125
190418;9.69;-0.94;-1.09;-0.1875;0.6875;-0.25
190419;9.71;-0.94;-1.1;-0.125;0.6875;-0.0625
190419;9.71;-0.93;-1.08;0.0;0.75;0.0625
190419;9.71;-0.92;-1.07;0.0;0.75;0.0625
190419;9.73;-0.94;-1.08;-0.5625;0.5;-0.0625
190419;9.68;-0.94;-1.07;0.0;0.5625;0.0
190419;9.69;-0.96;-1.07;-0.125;0.1875;-0.0625
190419;9.7;-0.97;-1.08;0.1875;0.125;0.0
190419;9.69;-0.92;-1.06;0.125;0.4375;0.0
190419;9.69;-0.93;-1.04;0.0;0.375;0.0
190419;9.72;-0.94;-1.05;0.0;0.625;0.0
190419;9.73;-0.94;-1.09;0.0625;0.375;0.0
190419;9.7;-0.92;-1.05;0.0;0.1875;0.1875
190419;9.71;-0.93;-1.08;0.0;0.5;0.0625
190419;9.71;-0.93;-1.03;-0.0625;0.375;0.125
190419;9.71;-0.95;-1.07;0.0;0.125;-0.0625
190419;9.7;-0.94;-1.05;-0.125;0.25;-0.0625
190419;9.69;-0.95;-1.05;0.0;-0.25;0.0
190419;9.7;-0.95;-1.06;-0.3125;0.0625;-0.125
190419;9.71;-0.96;-1.05;0.125;0.0;0.0
190419;9.69;-0.94;-1.06;0.125;0.125;-0.125
190419;9.71;-0.94;-1.03;0.1875;0.0;-0.25
190420;9.69;-0.94;-1.03;0.0625;-0.0625;-0.0625
190420;9.69;-0.97;-1.03;0.0;-0.125;-0.0625
190420;9.71;-0.96;-1.03;0.125;-0.25;-0.125
190420;9.71;-0.94;-1.04;0.125;-0.1875;-0.1875
190420;9.68;-0.95;-1.06;-0.125;0.4375;0.0
190420;9.71;-0.95;-1.04;-0.25;0.3125;0.0625
190420;9.72;-0.96;-1.02;-0.1875;0.1875;0.125
190420;9.71;-0.95;-1.02;-0.125;0.3125;0.25
190420;9.73;-0.93;-1.02;0.0625;0.125;0.3125
190420;9.71;-0.96;-1.02;0.0;0.0625;0.25
190420;9.72;-0.97;-1.04;0.0;-0.125;0.25
190420;9.7;-0.95;-1.01;-0.1875;-0.0625;0.375
190420;9.68;-0.95;-1.0;0.0;0.0;0.0625
190420;9.71;-0.94;-1.01;-0.125;0.125;0.125
190420;9.7;-0.96;-0.97;0.0625;-0.25;0.1875
190420;9.71;-0.92;-1.0;0.0;-0.1875;0.0625
190420;9.72;-0.96;-1.0;0.375;-0.125;-0.1875
190420;9.71;-0.93;-1.02;0.25;-0.1875;-0.125
190420;9.69;-0.95;-1.03;0.3125;-0.1875;-0.1875
190420;9.7;-0.96;-0.99;0.5;-0.8125;0.0
190421;9.71;-0.95;-1.01;0.5;-0.8125;0.0625
190421;9.71;-0.95;-1.01;0.4375;-0.6875;-0.125
190421;9.71;-0.97;-1.07;0.5;-0.9375;0.0
190421;9.72;-0.95;-1.04;-0.25;-0.5625;-0.125
190421;9.68;-0.98;-1.07;-0.1875;-0.6875;0.0625
190421;9.72;-0.96;-1.05;-0.25;-0.4375;0.0625
190421;9.71;-0.94;-1.04;-0.125;-0.3125;0.125
190421;9.68;-0.97;-1.07;-0.0625;-0.125;0.1875
190421;9.69;-0.96;-1.05;-0.0625;-0.25;0.0625
190421;9.7;-0.94;-1.09;-0.0625;-0.375;0.125
190421;9.7;-0.97;-1.05;-0.125;-0.25;0.0625
190421;9.7;-0.95;-1.07;-0.1875;-0.1875;0.0
190421;9.7;-0.97;-1.06;0.0;-0.3125;0.0
190421;9.71;-0.94;-1.06;-0.1875;-0.1875;-0.0625
190421;9.7;-0.96;-1.08;0.0;-0.0625;-0.1875
190421;9.71;-0.94;-1.05;0.0;-0.125;-0.1875
190421;9.7;-0.95;-1.05;0.0;-0.125;0.0
190421;9.71;-0.95;-1.05;0.0;-0.3125;-0.125
190421;9.71;-0.95;-1.09;-0.375;-0.1875;-0.1875
190421;9.72;-0.96;-1.08;-0.375;-0.1875;-0.25
190421;9.71;-0.94;-1.05;-0.375;0.375;-0.125
190422;9.7;-0.98;-1.08;-0.3125;0.3125;0.0
190422;9.72;-0.98;-1.08;-0.1875;0.25;-0.0625
190422;9.69;-0.95;-1.08;0.0;0.375;-0.125
190422;9.68;-0.93;-1.07;-0.0625;0.5625;0.0
190422;9.71;-0.94;-1.07;-0.125;0.3125;0.0
190422;9.71;-0.92;-1.07;-0.125;0.4375;0.1875
190422;9.68;-0.94;-1.07;-0.375;0.75;0.0
190422;9.71;-0.96;-1.09;-0.3125;0.5;0.125
190422;9.72;-0.95;-1.04;-0.375;0.625;0.0625
190422;9.72;-0.96;-1.08;-0.3125;0.5625;0.0
190422;9.7;-0.95;-1.07;-0.25;0.5;0.0
190422;9.71;-0.92;-1.08;0.0;0.5;0.0625
190422;9.71;-0.95;-1.05;0.125;0.4375;0.0625
190422;9.71;-0.94;-1.02;0.0;0.3125;0.1875
190422;9.7;-0.92;-1.05;0.0;0.25;0.0625
190422;9.72;-0.94;-1.06;0.0625;0.375;-0.125
190422;9.7;-0.95;-1.07;-0.0625;0.5625;-0.125
190422;9.69;-0.93;-1.08;0.0625;0.375;-0.125
190422;9.7;-0.95;-1.04;0.0625;0.4375;-0.0625
190422;9.68;-0.95;-1.04;0.1875;0.5;0.1875
190422;9.68;-0.94;-1.03;0.1875;0.5;0.125
190423;9.7;-0.95;-1.06;0.1875;0.3125;0.0625
190423;9.72;-0.95;-1.06;0.3125;0.375;0.0625
190423;9.7;-0.94;-1.05;0.0;0.3125;0.125
190423;9.7;-0.94;-1.01;-0.1875;0.0625;-0.0625
190423;9.74;-0.94;-1.01;-0.25;0.0;0.0625
190423;9.71;-0.94;-1.05;-0.1875;0.0;0.0625
190423;9.71;-0.95;-1.06;0.125;-0.0625;0.0625
190423;9.69;-0.94;-1.03;0.125;0.0;0.0625
190423;9.67;-0.96;-1.02;0.0625;-0.0625;0.1875
190423;9.72;-0.92;-1.02;0.0625;-0.25;-0.125
190423;9.71;-0.94;-0.99;-0.0625;-0.3125;-0.0625
190423;9.71;-0.94;-0.97;0.0;0.125;-0.125
190423;9.71;-0.93;-1.04;-0.125;0.0625;-0.0625
190423;9.69;-0.97;-1.01;-0.125;0.0625;-0.1875
190423;9.71;-0.94;-1.05;-0.0625;-0.0625;-0.3125
190423;9.71;-0.95;-1.02;-0.125;-0.125;-0.125
190423;9.71;-0.94;-1.0;-0.125;0.25;-0.125
190423;9.7;-0.94;-1.05;0.0;-0.1875;-0.0625
190423;9.71;-0.92;-1.02;0.0625;-0.0625;0.0625
190423;9.71;-0.93;-1.03;0.0625;-0.125;0.0
190424;9.71;-0.96;-1.02;-0.5625;-0.0625;0.0
190424;9.71;-0.96;-1.01;-0.5;0.0625;0.0
190424;9.71;-0.97;-1.02;-0.5;0.0;0.0
190424;9.71;-0.94;-1.0;-0.375;-0.0625;-0.125
190424;9.7;-0.92;-1.0;0.5;-0.125;-0.125
190424;9.69;-0.93;-1.01;0.4375;-0.0625;-0.125
190424;9.7;-0.94;-1.01;0.5625;-0.125;-0.125
190424;9.71;-0.94;-1.01;0.375;0.125;-0.0625
190424;9.71;-0.94;-1.05;0.3125;0.0;-0.125
190424;9.71;-0.94;-1.02;0.375;-0.125;-0.0625
190424;9.7;-0.95;-0.98;0.4375;0.0;0.0625
190424;9.7;-0.93;-1.03;0.25;-0.375;0.0625
190424;9.71;-0.95;-1.03;0.0625;-0.375;0.3125
190424;9.7;-0.93;-1.04;0.3125;-0.3125;0.375
190424;9.71;-0.95;-1.03;0.25;0.0625;0.25
190424;9.71;-0.95;-1.06;0.0625;0.125;0.0625
190424;9.73;-0.93;-1.05;-0.125;0.3125;0.125
190424;9.69;-0.94;-1.06;-0.1875;0.5;-0.0625
190424;9.71;-0.94;-1.07;-0.25;0.1875;0.0
190424;9.73;-0.94;-1.03;-0.125;0.4375;-0.125
190424;9.69;-0.94;-1.07;-0.25;0.375;-0.125
190425;9.69;-0.95;-1.05;-0.0625;0.4375;-0.125
190425;9.71;-0.95;-1.07;-0.1875;0.5;-0.125
190425;9.72;-0.95;-1.04;0.0;0.4375;-0.125
190425;9.69;-0.93;-1.04;0.125;0.375;0.0
190425;9.7;-0.93;-1.05;0.125;0.375;0.125
190425;9.67;-0.93;-1.02;-0.0625;0.625;0.0625
190425;9.71;-0.94;-1.05;-0.125;0.4375;0.1875
190425;9.71;-0.96;-1.03;0.0;0.1875;0.0625
190425;9.7;-0.97;-1.05;0.125;0.4375;0.0625
190425;9.72;-0.94;-1.03;-0.125;0.625;0.0625
190425;9.74;-0.96;-1.02;-0.1875;0.8125;0.125
190425;9.74;-0.93;-1.04;0.0625;0.5625;0.125
190425;9.7;-0.94;-1.04;0.0;0.75;0.125
190425;9.7;-0.92;-1.07;0.0;0.1875;-0.0625
190425;9.71;-0.94;-0.99;-0.0625;0.0625;0.0625
190425;9.73;-0.94;-0.99;0.0;-0.1875;-0.125
190425;9.73;-0.92;-1.05;-0.0625;-0.1875;0.0625
190425;9.71;-0.94;-1.01;0.125;-0.125;0.0
190425;9.71;-0.94;-1.01;0.125;0.0;-0.0625
190425;9.71;-0.94;-1.0;-0.0625;0.125;0.0
190425;9.71;-0.93;-0.98;0.0625;-0.1875;0.0625
190426;9.72;-0.94;-1.01;0.1875;-0.25;0.0
190426;9.71;-0.93;-1.0;0.0;-0.0625;0.0
190426;9.71;-0.93;-1.01;0.125;-0.25;0.0
190426;9.69;-0.96;-1.01;0.0625;-0.375;-0.0625
190426;9.69;-0.96;-1.04;0.4375;-0.375;-0.0625
190426;9.72;-0.94;-1.01;0.375;-0.6875;-0.0625
190426;9.74;-0.95;-1.03;0.3125;-0.5625;0.0
190426;9.73;-0.98;-1.03;0.1875;-0.3125;0.0625
190426;9.71;-0.96;-1.02;0.375;-0.3125;-0.0625
190426;9.69;-0.96;-1.02;0.125;-0.125;-0.125
190426;9.71;-0.98;-1.02;-0.125;-0.3125;-0.125
190426;9.71;-0.95;-1.04;0.0625;-0.1875;-0.125
190426;9.7;-0.95;-1.0;0.0625;-0.0625;0.0
190426;9.69;-0.95;-1.03;0.0625;-0.125;0.0
190426;9.69;-0.95;-1.02;0.375;-0.3125;0.0625
190426;9.72;-0.97;-1.01;0.125;-0.25;-0.0625
190426;9.71;-0.95;-1.03;0.1875;0.0625;0.0
190426;9.69;-0.98;-1.02;0.25;-0.4375;-0.0625
190426;9.72;-0.94;-1.05;0.3125;-0.3125;-0.125
190426;9.74;-0.94;-1.02;0.1875;-0.1875;-0.0625
190426;9.7;-0.93;-1.04;0.1875;-0.125;-0.125
190427;9.72;-0.95;-1.09;-0.125;-0.1875;-0.125
190427;9.73;-0.94;-1.02;-0.1875;0.125;0.0
190427;9.7;-0.96;-1.04;-0.125;0.1875;-0.125
190427;9.7;-0.94;-1.02;-0.0625;-0.0625;0.0
190427;9.71;-0.94;-1.08;-0.25;0.1875;0.0
190427;9.7;-0.93;-1.04;-0.0625;0.125;-0.0625
190427;9.67;-0.94;-1.0;-0.375;0.3125;0.0
190427;9.69;-0.95;-1.05;-0.3125;0.3125;-0.1875
190427;9.69;-0.95;-1.06;-0.3125;0.1875;0.125
190427;9.69;-0.96;-1.04;-0.3125;0.0625;0.125
190427;9.69;-0.95;-1.03;-0.375;0.3125;-0.0625
190427;9.72;-0.94;-1.04;-0.3125;0.3125;0.0625
190427;9.72;-0.94;-1.05;-0.1875;0.1875;0.0625
190427;9.7;-0.94;-1.05;0.0625;0.25;0.0625
190427;9.69;-0.96;-1.08;0.0;0.1875;0.0625
190427;9.69;-0.95;-1.06;-0.625;0.0625;0.0625
190427;9.7;-0.94;-1.06;-0.5625;0.25;0.0625
190427;9.7;-0.96;-1.04;-0.4375;0.25;0.0625
190427;9.71;-0.96;-1.05;-0.3125;0.125;0.0
190427;9.71;-0.94;-1.05;-0.1875;0.5625;-0.0625
190428;9.7;-0.93;-1.05;0.1875;0.375;0.125
190428;9.73;-0.94;-1.05;0.25;0.0;0.0
190428;9.71;-0.95;-1.02;0.1875;0.0625;-0.0625
190428;9.71;-0.95;-1.05;0.5;0.0;-0.0625
190428;9.71;-0.92;-1.04;0.25;0.3125;-0.125
190428;9.7;-0.93;-1.03;0.0625;0.4375;-0.0625
190428;9.71;-0.96;-1.03;0.1875;0.125;0.0
190428;9.68;-0.95;-1.05;0.25;0.125;0.0625
190428;9.71;-0.94;-1.06;0.1875;0.125;0.0625
190428;9.71;-0.95;-1.03;0.3125;-0.25;0.0625
190428;9.71;-0.95;-1.05;0.25;-0.0625;-0.125
190428;9.71;-0.93;-1.02;0.1875;0.0;-0.0625
190428;9.7;-0.92;-1.01;0.0;0.0625;0.0
190428;9.7;-0.93;-1.02;-0.0625;0.125;0.0625
190428;9.69;-0.96;-1.02;0.0;0.3125;0.0625
190428;9.68;-0.96;-1.01;0.0;0.0625;0.0625
190428;9.72;-0.94;-0.99;0.125;0.0;0.125
190428;9.71;-0.94;-0.96;-0.1875;0.25;0.0
190428;9.73;-0.93;-0.98;0.0625;0.0625;0.0625
190428;9.69;-0.94;-1.0;0.0;0.1875;0.125
190428;9.7;-0.95;-1.01;0.0;0.125;0.125
190429;9.69;-0.96;-1.03;-0.125;0.125;0.0625
190429;9.7;-0.95;-1.01;0.0;-0.4375;-0.0625
190429;9.7;-0.94;-0.99;0.0625;-0.25;0.125
190429;9.67;-0.94;-1.02;0.1875;-0.5;0.0625
190429;9.71;-0.96;-1.01;0.0;-0.25;0.0
190429;9.71;-0.97;-1.0;0.0;-0.3125;-0.0625
190429;9.71;-0.97;-1.02;0.0;-0.375;-0.125
190429;9.73;-0.96;-1.0;0.1875;-0.3125;0.0625
190429;9.71;-0.94;-1.03;0.125;-0.75;-0.125
190429;9.7;-0.97;-1.01;0.1875;-0.8125;0.0
190429;9.71;-0.93;-1.01;0.1875;-0.8125;-0.125
190429;9.7;-0.96;-1.04;0.375;-0.6875;-0.0625
190429;9.73;-0.95;-0.98;0.25;-0.4375;0.0625
190429;9.73;-0.92;-0.99;0.1875;-0.375;-0.0625
190429;9.68;-0.95;-0.99;-0.0625;-0.5625;0.0
190429;9.7;-0.94;-1.04;-0.0625;-0.5625;-0.0625
190429;9.7;-0.96;-1.03;0.125;-0.375;0.0
190429;9.67;-0.95;-1.0;0.0625;-0.375;-0.125
190429;9.69;-0.96;-1.03;-0.0625;-0.3125;-0.0625
