time,seconds_elapsed,z,y,x
1767708902719721000,0.043720947265625,-0.0098419189453125,0.0099334716796875,0.996185302734375
1767708902729720800,0.053720947265625,-0.0080413818359375,0.0092010498046875,0.9982147216796875
1767708902739720700,0.063720703125,-0.0090179443359375,0.008270263671875,0.9996795654296875
1767708902749721900,0.073721923828125,-0.0069732666015625,0.0048675537109375,0.9998321533203125
1767708902759721700,0.0837216796875,-0.00433349609375,0.0068359375,1.004302978515625
1767708902769721900,0.093721923828125,-0.007720947265625,0.005950927734375,1.0072784423828125
1767708902779721700,0.1037216796875,-0.0139007568359375,0.006378173828125,1.0047607421875
1767708902789722600,0.11372265625,-0.013427734375,0.009735107421875,1.00299072265625
1767708902799722800,0.12372265625,-0.0093994140625,0.0112152099609375,0.9995574951171875
1767708902809722600,0.13372265625,-0.0064544677734375,0.0088653564453125,1.0016021728515625
1767708902819722800,0.14372265625,-0.0083770751953125,0.00909423828125,1.0015411376953125
1767708902829722600,0.15372265625,-0.0021820068359375,0.0085601806640625,1.001556396484375
1767708902839723800,0.163723876953125,-0.00115966796875,0.0094146728515625,1.000030517578125
1767708902849724000,0.173723876953125,-0.0074615478515625,0.007781982421875,0.9970245361328125
1767708902859723800,0.183723876953125,-0.0131378173828125,0.0084991455078125,0.9947509765625
1767708902869724000,0.193723876953125,-0.0074462890625,0.0082244873046875,0.9999237060546875
1767708902879724800,0.203724853515625,-0.0027923583984375,0.00567626953125,1.0006103515625
1767708902889724700,0.213724609375,-0.0058441162109375,0.007904052734375,1.002105712890625
1767708902899724800,0.223724853515625,-0.0060577392578125,0.0083160400390625,1.0019378662109375
1767708902909724700,0.233724609375,-0.007080078125,0.01092529296875,1.000701904296875
1767708902919724800,0.243724853515625,-0.008941650390625,0.0120391845703125,0.9997100830078125
1767708902929725700,0.2537255859375,-0.00897216796875,0.0099639892578125,0.999786376953125
1767708902939725600,0.2637255859375,-0.0082550048828125,0.0114288330078125,0.999969482421875
1767708902949725700,0.2737255859375,-0.01220703125,0.0106353759765625,0.99945068359375
1767708902959725600,0.2837255859375,-0.011138916015625,0.007781982421875,0.9959564208984375
1767708902969726000,0.293725830078125,-0.0101776123046875,0.0097808837890625,0.9953155517578125
1767708902979726800,0.303726806640625,-0.0076751708984375,0.0105438232421875,0.99072265625
1767708902989726700,0.313726806640625,-0.00152587890625,0.009429931640625,0.9904937744140625
1767708902999726800,0.323726806640625,0.0003509521484375,0.0067596435546875,0.9983673095703125
1767708903009726700,0.333726806640625,-0.0009002685546875,0.0055084228515625,1.00604248046875
1767708903019727600,0.3437275390625,-0.0054473876953125,0.00555419921875,1.0096435546875
1767708903029727700,0.353727783203125,-0.0093231201171875,0.006561279296875,1.01055908203125
1767708903039727600,0.3637275390625,-0.00628662109375,0.008758544921875,1.0093231201171875
1767708903049727700,0.373727783203125,0.00518798828125,0.0086669921875,1.00994873046875
1767708903059727600,0.3837275390625,0.0044403076171875,0.0093841552734375,1.01031494140625
1767708903069728500,0.393728515625,-0.009765625,0.0131988525390625,1.0066070556640625
1767708903079729000,0.40372900390625,-0.01251220703125,0.01519775390625,1.0034027099609375
1767708903089728800,0.413728759765625,-0.01123046875,0.01702880859375,0.99749755859375
1767708903099729000,0.42372900390625,-0.0075836181640625,0.0155181884765625,0.992706298828125
1767708903109729800,0.433729736328125,-0.0012359619140625,0.0142669677734375,0.9939422607421875
1767708903119729700,0.443729736328125,0.005615234375,0.01092529296875,0.9966888427734375
1767708903129729800,0.453729736328125,0.0072784423828125,0.00653076171875,0.9975128173828125
1767708903139729700,0.463729736328125,0.0049896240234375,0.00543212890625,1.0001678466796875
1767708903149729800,0.473729736328125,0.0052947998046875,0.0032806396484375,1.0028533935546875
1767708903159730700,0.483730712890625,0.004791259765625,0.008758544921875,1.0055694580078125
1767708903169730600,0.49373046875,-0.001220703125,0.016448974609375,1.0109405517578125
1767708903179730700,0.503730712890625,-0.003814697265625,0.01519775390625,1.011444091796875
1767708903189730600,0.51373046875,-0.007232666015625,0.0179901123046875,1.0096435546875
1767708903199731700,0.523731689453125,-0.00103759765625,-0.0030517578125,1.0046539306640625
1767708903209731800,0.53373193359375,0.009674072265625,-0.0011444091796875,0.9993133544921875
1767708903219731700,0.543731689453125,0.0139007568359375,0.009857177734375,0.995819091796875
1767708903229731800,0.55373193359375,0.0124969482421875,0.0094146728515625,0.99505615234375
1767708903239731700,0.563731689453125,0.0032958984375,0.0070953369140625,0.9971160888671875
1767708903249732600,0.573732666015625,-0.0052642822265625,0.0035247802734375,0.997650146484375
1767708903259732700,0.583732666015625,-0.0106048583984375,0.006622314453125,1.0025482177734375
1767708903269732600,0.593732666015625,0.0002899169921875,0.008453369140625,1.00494384765625
1767708903279732700,0.603732666015625,0.024139404296875,0.0058135986328125,1.0023193359375
1767708903289732600,0.613732666015625,0.038055419921875,0.0023193359375,0.999969482421875
1767708903299733800,0.623733642578125,0.0415191650390625,0.0007171630859375,0.99737548828125
1767708903309733600,0.633733642578125,0.02105712890625,0.0095672607421875,0.998809814453125
1767708903319733500,0.6437333984375,0.001373291015625,0.0111236572265625,0.99786376953125
1767708903329734000,0.65373388671875,-0.00146484375,0.0071258544921875,1.00408935546875
1767708903339734800,0.66373486328125,-0.0057373046875,0.0069732666015625,1.0007781982421875
1767708903349734700,0.673734619140625,-0.001373291015625,0.0050201416015625,1.001861572265625
1767708903359734800,0.68373486328125,0.008056640625,0.0055999755859375,1.005401611328125
1767708903369734700,0.693734619140625,0.0213165283203125,0.0072479248046875,1.0111541748046875
1767708903379734800,0.70373486328125,0.0268402099609375,0.005828857421875,1.0121917724609375
1767708903389736000,0.71373583984375,0.0259857177734375,0.0026397705078125,1.0046844482421875
1767708903399735800,0.72373583984375,0.03192138671875,0.00054931640625,1.002777099609375
1767708903409736000,0.73373583984375,0.0232391357421875,-0.0031585693359375,1.0001220703125
1767708903419735800,0.74373583984375,0.0171661376953125,-0.00238037109375,1.0007171630859375
1767708903429737000,0.753737060546875,0.0124359130859375,-0.0030517578125,0.999908447265625
1767708903439736800,0.76373681640625,0.0108489990234375,-0.0056304931640625,0.9953765869140625
1767708903449737000,0.773737060546875,0.0032806396484375,-0.0023040771484375,0.990814208984375
1767708903459736800,0.78373681640625,-0.0022430419921875,0.00640869140625,0.9873199462890625
1767708903469736700,0.79373681640625,-0.0035858154296875,0.0077362060546875,0.9855194091796875
1767708903479737900,0.80373779296875,-0.002960205078125,0.007080078125,0.9869842529296875
1767708903489737700,0.81373779296875,0.0070648193359375,0.00689697265625,0.9934844970703125
1767708903499737900,0.82373779296875,0.01171875,0.0059814453125,1.0034942626953125
1767708903509738000,0.833738037109375,0.0055084228515625,0.0081939697265625,1.0103302001953125
1767708903519739000,0.84373876953125,0.002685546875,0.0084075927734375,1.013702392578125
1767708903529739000,0.853739013671875,0.0081329345703125,0.0094757080078125,1.01470947265625
1767708903539739000,0.86373876953125,0.01226806640625,0.0095367431640625,1.0119781494140625
1767708903549739000,0.873739013671875,0.01007080078125,0.00830078125,1.004364013671875
1767708903559739000,0.88373876953125,0.0118560791015625,0.0080718994140625,1.00445556640625
1767708903569739800,0.89373974609375,0.010284423828125,0.0059051513671875,1.0058441162109375
1767708903579740000,0.903739990234375,0.0050048828125,0.003662109375,1.0059051513671875
1767708903589739800,0.91373974609375,-0.0027313232421875,0.005126953125,1.0041656494140625
1767708903599740000,0.923739990234375,-0.0001373291015625,0.004150390625,1.0034637451171875
1767708903609741000,0.933740966796875,0.0005035400390625,0.0039825439453125,0.99920654296875
1767708903619741000,0.943740966796875,-0.0026397705078125,0.00628662109375,0.9947967529296875
1767708903629741000,0.953740966796875,-0.004486083984375,0.00616455078125,0.9970550537109375
1767708903639741000,0.963740966796875,0.0001220703125,0.0019683837890625,0.9994049072265625
1767708903649741000,0.973740966796875,0.0005950927734375,-0.0004730224609375,1.000213623046875
1767708903659742000,0.983741943359375,-0.0029754638671875,-0.0001220703125,0.999237060546875
1767708903669741800,0.993741943359375,0.0001983642578125,0.00177001953125,1.0043792724609375
1767708903679742000,1.003741943359375,-0.0058441162109375,0.003875732421875,1.007110595703125
1767708903689741800,1.013741943359375,-0.006500244140625,0.00274658203125,1.003570556640625
1767708903699742700,1.02374267578125,-0.00494384765625,0.004852294921875,1.00372314453125
1767708903709742800,1.033742919921875,-0.001251220703125,0.0048828125,1.006927490234375
1767708903719742700,1.04374267578125,-0.002899169921875,0.00408935546875,1.0040283203125
1767708903729742800,1.053742919921875,-0.010498046875,0.0055999755859375,1.0020294189453125
1767708903739742700,1.06374267578125,-0.0135040283203125,0.0087127685546875,1.0013427734375
1767708903749743900,1.073743896484375,-0.0155181884765625,0.0086822509765625,0.9990692138671875
1767708903759744000,1.083743896484375,-0.0153961181640625,0.007110595703125,0.9977874755859375
1767708903769744000,1.093743896484375,-0.017486572265625,0.0074462890625,0.9979095458984375
1767708903779744000,1.103743896484375,-0.0203094482421875,0.0096282958984375,0.9991912841796875
1767708903789743900,1.113743896484375,-0.0216064453125,0.010223388671875,0.9957733154296875
1767708903799744800,1.123744873046875,-0.020721435546875,0.0088043212890625,0.99847412109375
1767708903809745000,1.133744873046875,-0.0203094482421875,0.0086517333984375,1.0058746337890625
1767708903819744800,1.143744873046875,-0.0219573974609375,0.0082855224609375,1.0085601806640625
1767708903829745000,1.153744873046875,-0.0179290771484375,0.0121002197265625,1.001983642578125
1767708903839745800,1.163745849609375,0.0004730224609375,0.0122222900390625,0.9989013671875
1767708903849745700,1.17374560546875,0.008453369140625,0.0145416259765625,0.996978759765625
1767708903859745800,1.183745849609375,0.0125579833984375,0.0149688720703125,0.9972381591796875
1767708903869746000,1.193745849609375,-0.0006561279296875,0.009124755859375,0.998687744140625
1767708903879746000,1.20374609375,-0.024810791015625,0.0081329345703125,0.9993438720703125
1767708903889747000,1.213746826171875,-0.0028228759765625,0.0229034423828125,1.0068511962890625
1767708903899746800,1.223746826171875,0.0330963134765625,0.0253753662109375,1.0125885009765625
1767708903909747000,1.233746826171875,0.0279693603515625,0.0255126953125,1.0001373291015625
1767708903919746800,1.243746826171875,0.0299530029296875,0.0272216796875,0.9860687255859375
1767708903929747700,1.253747802734375,0.0347137451171875,0.0256500244140625,0.979461669921875
1767708903939747800,1.263747802734375,0.0259246826171875,0.019927978515625,0.9861602783203125
1767708903949747700,1.273747802734375,0.007598876953125,0.0112457275390625,1.009613037109375
1767708903959747800,1.283747802734375,-0.0020599365234375,0.006866455078125,1.024993896484375
1767708903969747700,1.293747802734375,-0.00469970703125,0.0052642822265625,1.02545166015625
1767708903979748900,1.303748779296875,-0.0088958740234375,0.0053558349609375,1.0214080810546875
1767708903989749000,1.3137490234375,-0.0058135986328125,0.0058135986328125,1.0080413818359375
1767708903999748900,1.323748779296875,0.00653076171875,0.013031005859375,0.99603271484375
1767708904009749000,1.3337490234375,0.0134429931640625,0.01507568359375,0.99041748046875
1767708904019750000,1.34375,0.0159759521484375,0.014801025390625,0.9926910400390625
1767708904029749800,1.353749755859375,0.00628662109375,0.0201416015625,0.993927001953125
1767708904039750000,1.36375,0.004486083984375,0.0223388671875,0.9961395263671875
1767708904049749800,1.373749755859375,0.0138397216796875,0.022064208984375,0.9981231689453125
1767708904059750000,1.38375,0.014862060546875,0.0291900634765625,1.025543212890625
1767708904069750800,1.393750732421875,-0.0562896728515625,0.018463134765625,1.0142364501953125
1767708904079750700,1.403750732421875,-0.01995849609375,0.025115966796875,0.9871978759765625
1767708904089750800,1.413750732421875,-0.01031494140625,0.0216217041015625,0.9968109130859375
1767708904099750700,1.423750732421875,-0.0257568359375,0.0234832763671875,0.997650146484375
1767708904109752000,1.433751953125,-0.037689208984375,0.0262908935546875,1.0020751953125
1767708904119752000,1.443751953125,-0.0102996826171875,0.0262451171875,1.001922607421875
1767708904129751800,1.453751708984375,-0.0108184814453125,0.0206298828125,0.9950714111328125
1767708904139752000,1.463751953125,-0.0252227783203125,0.0165863037109375,0.9884033203125
1767708904149751800,1.473751708984375,-0.02880859375,0.015350341796875,0.9793243408203125
1767708904159753000,1.4837529296875,-0.018890380859375,0.0120697021484375,0.976165771484375
1767708904169752800,1.4937529296875,-0.007720947265625,0.009307861328125,0.9744720458984375
1767708904179752700,1.503752685546875,-0.0089874267578125,0.0089874267578125,0.994110107421875
1767708904189752800,1.5137529296875,0.00042724609375,0.0109100341796875,1.0118255615234375
1767708904199753700,1.523753662109375,-0.0091552734375,0.01708984375,1.0207366943359375
1767708904209753900,1.53375390625,-0.0160369873046875,0.0156707763671875,1.026947021484375
1767708904219753700,1.543753662109375,-0.0234375,0.0189361572265625,1.017333984375
1767708904229753900,1.55375390625,-0.0174102783203125,0.0232696533203125,1.0206298828125
1767708904239754000,1.56375390625,0.01373291015625,0.033843994140625,1.0191650390625
1767708904249755000,1.5737548828125,-0.0170135498046875,0.0208892822265625,0.9923553466796875
1767708904259755000,1.583755126953125,-0.057037353515625,0.0315399169921875,1.0069580078125
1767708904269755000,1.5937548828125,-0.0349273681640625,0.0328826904296875,1.025360107421875
1767708904279754800,1.603754638671875,-0.0249176025390625,0.0325775146484375,1.017608642578125
1767708904289756000,1.613755859375,-0.0220947265625,0.0338897705078125,1.0128936767578125
1767708904299755800,1.623755859375,-0.0249786376953125,0.02471923828125,1.0074310302734375
1767708904309756000,1.633755859375,-0.0316162109375,0.024871826171875,1.0040740966796875
1767708904319755800,1.643755859375,-0.0311737060546875,0.0230712890625,1.0000457763671875
1767708904329756000,1.653755859375,-0.03118896484375,0.0208282470703125,0.994903564453125
1767708904339757000,1.663757080078125,-0.01861572265625,0.0196380615234375,1.001007080078125
1767708904349757400,1.67375732421875,-0.0117034912109375,0.015869140625,1.0106048583984375
1767708904359757300,1.68375732421875,-0.021575927734375,0.016754150390625,1.0033111572265625
1767708904369757400,1.69375732421875,-0.03460693359375,0.0172271728515625,0.9999542236328125
1767708904379758300,1.70375830078125,-0.0243377685546875,0.02008056640625,1.0043182373046875
1767708904389758500,1.713758544921875,-0.0200042724609375,0.0217742919921875,1.0058441162109375
1767708904399758300,1.72375830078125,-0.0318450927734375,0.02056884765625,0.9986572265625
1767708904409758200,1.73375830078125,-0.03802490234375,0.025146484375,0.997467041015625
1767708904419759400,1.74375927734375,-0.032562255859375,0.0236358642578125,0.995574951171875
1767708904429759200,1.75375927734375,-0.0384521484375,0.02117919921875,0.983917236328125
1767708904439759400,1.76375927734375,-0.040130615234375,0.0189056396484375,0.980499267578125
1767708904449759200,1.77375927734375,-0.0438079833984375,0.0211181640625,0.9782867431640625
1767708904459759400,1.78375927734375,-0.051116943359375,0.020599365234375,0.9713897705078125
1767708904469760500,1.793760498046875,-0.055999755859375,0.035186767578125,0.9481658935546875
1767708904479760400,1.803760498046875,-0.0565032958984375,0.0053558349609375,0.972869873046875
1767708904489760500,1.813760498046875,-0.0303802490234375,-0.0105133056640625,1.0208282470703125
1767708904499760400,1.823760498046875,-0.0307769775390625,0.0062713623046875,1.0320892333984375
1767708904509761300,1.83376123046875,-0.0240631103515625,0.0135498046875,1.037811279296875
1767708904519761400,1.843761474609375,-0.011871337890625,0.018402099609375,1.024169921875
1767708904529761300,1.85376123046875,-0.016815185546875,0.021881103515625,1.0150604248046875
1767708904539761400,1.863761474609375,-0.02789306640625,0.0181732177734375,1.0084228515625
1767708904549761300,1.87376123046875,-0.043731689453125,0.0169830322265625,0.9989776611328125
1767708904559762200,1.88376220703125,-0.0400848388671875,0.0198516845703125,0.9970550537109375
1767708904569762300,1.89376220703125,-0.03277587890625,0.0157318115234375,0.9928436279296875
1767708904579762200,1.90376220703125,-0.0281829833984375,0.010589599609375,0.993011474609375
1767708904589762300,1.91376220703125,-0.0375518798828125,0.0120697021484375,0.992767333984375
