timestamp;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
105820;-0.37;-0.22;9.55;0.0;-0.125;0.0
105820;-0.34;-0.21;9.53;0.125;0.125;0.0
105820;-0.36;-0.22;9.56;0.125;0.0;0.0
105820;-0.38;-0.22;9.55;0.0;-0.0625;0.0
105820;-0.37;-0.22;9.5;0.0625;0.0;0.0
105820;-0.36;-0.21;9.51;-0.125;0.0625;0.0625
105820;-0.39;-0.22;9.55;0.0;0.0;0.125
105820;-0.39;-0.22;9.51;0.0625;0.0;0.0625
105820;-0.36;-0.24;9.51;0.0;0.0;0.0
105820;-0.37;-0.22;9.54;-0.0625;0.0;0.0
105820;-0.36;-0.22;9.52;0.0;-0.125;0.0625
105820;-0.35;-0.23;9.54;0.0625;0.125;0.0
105820;-0.37;-0.22;9.55;0.0625;0.125;0.0
105820;-0.38;-0.22;9.54;-0.0625;0.0;0.125
105820;-0.36;-0.22;9.56;0.0;-0.0625;0.0
105820;-0.38;-0.23;9.54;-0.0625;-0.1875;0.0625
105820;-0.34;-0.22;9.52;0.0625;0.0625;-0.0625
105820;-0.38;-0.21;9.51;0.0625;-0.125;0.0
105820;-0.38;-0.24;9.52;0.0625;0.0;-0.0625
105820;-0.37;-0.22;9.49;0.0625;0.0625;0.0
105820;-0.36;-0.22;9.53;-0.125;0.1875;0.0625
105820;-0.37;-0.22;9.52;-0.0625;-0.0625;0.0625
105820;-0.37;-0.23;9.55;0.0;0.125;0.125
105820;-0.38;-0.21;9.53;0.0625;-0.25;0.0
105820;-0.35;-0.22;9.53;0.0;0.125;-0.0625
105820;-0.38;-0.2;9.55;0.125;0.125;-0.0625
105820;-0.34;-0.22;9.5;0.0625;-0.125;0.0625
105820;-0.36;-0.22;9.52;-0.0625;0.0;0.0
105820;-0.38;-0.2;9.54;0.0625;-0.0625;0.0
105820;-0.35;-0.22;9.53;0.0;-0.125;-0.125
105820;-0.36;-0.22;9.5;0.125;-0.125;0.0
105820;-0.36;-0.22;9.5;0.0;-0.0625;-0.0625
105820;-0.37;-0.23;9.55;-0.0625;-0.0625;-0.0625
105820;-0.36;-0.22;9.53;-0.0625;0.0;0.0
105821;-0.38;-0.19;9.53;0.0;0.0625;0.0
105821;-0.38;-0.23;9.53;0.0;0.125;0.125
105821;-0.34;-0.22;9.47;0.125;0.1875;0.125
105821;-0.36;-0.24;9.54;0.125;-0.3125;0.0625
105821;-0.36;-0.21;9.54;0.0;0.0625;0.0
105821;-0.38;-0.22;9.53;-0.0625;-0.0625;0.0625
105821;-0.37;-0.22;9.54;0.1875;-0.1875;0.0625
105821;-0.36;-0.22;9.52;0.125;-0.125;-0.0625
105821;-0.37;-0.22;9.55;-0.125;0.1875;0.0625
105821;-0.38;-0.22;9.55;0.0625;-0.25;0.0625
105821;-0.36;-0.22;9.51;0.0;-0.0625;0.0625
105821;-0.38;-0.22;9.54;0.0625;0.0625;0.0625
105821;-0.35;-0.22;9.54;0.0;0.125;0.0625
105821;-0.37;-0.21;9.52;0.0;0.25;0.0
105821;-0.38;-0.21;9.54;-0.0625;0.0;0.0
105821;-0.36;-0.22;9.5;-0.125;0.0;0.125
105821;-0.38;-0.24;9.5;-0.0625;0.0;0.0625
105821;-0.37;-0.22;9.53;0.125;0.0625;0.0625
105821;-0.35;-0.22;9.52;0.0625;0.0;0.0
105821;-0.37;-0.22;9.51;0.0;-0.0625;-0.0625
105821;-0.37;-0.23;9.52;0.1875;0.0;0.0
105821;-0.36;-0.24;9.54;0.0625;0.0625;-0.125
105821;-0.38;-0.21;9.54;0.0;-0.25;0.0625
105821;-0.35;-0.22;9.53;-0.0625;-0.0625;0.0
105821;-0.35;-0.22;9.53;0.0;-0.1875;0.125
105821;-0.36;-0.22;9.5;0.0625;-0.1875;0.125
105821;-0.36;-0.23;9.54;0.0;0.0625;-0.0625
105821;-0.35;-0.22;9.5;0.0;-0.25;-0.125
105821;-0.39;-0.22;9.54;0.0625;0.0625;0.0
105821;-0.36;-0.22;9.54;0.0;-0.0625;0.0625
105821;-0.37;-0.22;9.52;0.0;0.125;-0.0625
105821;-0.35;-0.23;9.5;0.0;-0.1875;0.0
105821;-0.36;-0.2;9.51;0.0;-0.0625;-0.0625
105821;-0.37;-0.22;9.52;0.125;-0.1875;0.0
105821;-0.38;-0.2;9.55;0.0625;0.0625;-0.0625
105821;-0.37;-0.22;9.51;0.0625;0.125;0.0625
105821;-0.34;-0.22;9.54;0.0625;-0.1875;0.0
105821;-0.38;-0.22;9.54;-0.0625;0.125;0.0625
105821;-0.37;-0.21;9.51;-0.0625;-0.0625;0.0
105821;-0.37;-0.23;9.53;0.0625;0.0;0.0
105821;-0.39;-0.2;9.53;0.0625;-0.125;0.125
105821;-0.36;-0.24;9.54;0.0625;0.0;0.0625
105821;-0.35;-0.22;9.55;-0.0625;-0.0625;-0.0625
105821;-0.34;-0.21;9.51;0.0625;0.125;0.0625
105821;-0.38;-0.22;9.54;0.125;-0.1875;0.0625
105821;-0.38;-0.22;9.54;0.125;-0.1875;0.0
105821;-0.38;-0.23;9.54;0.125;0.0625;0.0625
105821;-0.35;-0.21;9.51;0.0625;0.0;0.0625
105821;-0.38;-0.23;9.53;0.0;-0.0625;0.125
105821;-0.37;-0.24;9.53;0.0;0.0;0.0625
105821;-0.37;-0.21;9.52;0.0;0.1875;0.125
105821;-0.39;-0.21;9.52;-0.0625;-0.125;-0.125
105821;-0.34;-0.21;9.52;-0.125;0.0;0.1875
105822;-0.36;-0.22;9.54;-0.0625;-0.125;-0.0625
105822;-0.36;-0.19;9.55;0.0625;0.0;-0.125
105822;-0.36;-0.23;9.53;-0.125;-0.0625;-0.0625
105822;-0.36;-0.22;9.54;-0.0625;0.125;-0.0625
105822;-0.35;-0.21;9.54;0.0;0.0;-0.0625
105822;-0.36;-0.2;9.53;-0.0625;-0.0625;0.0
105822;-0.37;-0.24;9.56;0.0;0.0;0.0625
105822;-0.34;-0.21;9.51;-0.0625;0.1875;0.0625
105822;-0.4;-0.22;9.48;-0.125;0.0625;0.0
105822;-0.37;-0.2;9.55;-0.0625;0.3125;0.0
105822;-0.37;-0.22;9.52;-0.0625;0.0;0.0625
105822;-0.38;-0.2;9.51;-0.1875;-0.0625;0.0625
105822;-0.39;-0.23;9.55;-0.0625;0.0625;-0.0625
105822;-0.37;-0.23;9.54;-0.0625;0.0;0.0625
105822;-0.35;-0.21;9.55;0.0625;0.0;0.0
105822;-0.35;-0.21;9.51;0.0625;-0.0625;-0.0625
105822;-0.37;-0.21;9.53;0.0;-0.125;0.0625
105822;-0.36;-0.23;9.55;-0.125;-0.0625;0.0
105822;-0.36;-0.23;9.56;0.0625;-0.125;0.0
105822;-0.35;-0.23;9.56;-0.0625;0.0;0.0
105822;-0.39;-0.22;9.51;0.0;0.25;0.0
105822;-0.37;-0.22;9.52;-0.0625;0.0625;0.0
105822;-0.38;-0.24;9.53;-0.125;0.0;0.0
105822;-0.36;-0.24;9.48;0.0;0.0;0.0
105822;-0.35;-0.22;9.53;0.0;0.0;0.0
105822;-0.36;-0.23;9.52;0.0625;-0.25;-0.125
105822;-0.37;-0.22;9.5;0.0625;0.125;0.0625
105822;-0.36;-0.2;9.5;-0.0625;0.0;0.0625
105822;-0.34;-0.21;9.55;0.0;-0.0625;0.125
105822;-0.37;-0.22;9.54;0.0625;0.0;-0.0625
105822;-0.35;-0.22;9.54;0.0625;0.0625;0.125
