acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
1.0771484375;-0.0771484375;-0.279541015625;-1.3206106870229009;3.854961832061069;-0.3816793893129771
1.0458984375;-0.0673828125;-0.287841796875;2.3206106870229006;5.473282442748092;-0.45038167938931295
1.024169921875;-0.048095703125;-0.295654296875;4.877862595419847;6.450381679389313;0.11450381679389313
0.989990234375;-0.037841796875;-0.302978515625;5.519083969465649;7.557251908396947;0.6183206106870229
0.982421875;-0.031982421875;-0.317138671875;6.763358778625954;8.038167938931299;1.4122137404580153
0.98583984375;-0.023681640625;-0.28759765625;8.061068702290076;8.694656488549619;1.9694656488549618
0.976806640625;-0.0166015625;-0.291015625;8.938931297709924;9.122137404580153;1.5954198473282444
0.978515625;-0.027587890625;-0.298583984375;9.84732824427481;8.229007633587786;1.4961832061068703
1.005615234375;-0.022705078125;-0.304443359375;9.412213740458014;8.206106870229007;1.8625954198473282
1.02490234375;-0.02490234375;-0.297119140625;8.396946564885496;7.854961832061068;2.2290076335877864
1.02783203125;-0.029296875;-0.308349609375;8.229007633587786;8.358778625954198;2.6106870229007635
1.014404296875;-0.031005859375;-0.31982421875;8.702290076335878;8.625954198473282;3.2900763358778624
1.0126953125;-0.030517578125;-0.333984375;9.038167938931299;8.961832061068701;4.259541984732825
0.989013671875;-0.034423828125;-0.331787109375;9.595419847328245;9.229007633587786;5.305343511450381
0.96142578125;-0.03515625;-0.321533203125;10.297709923664122;8.946564885496183;6.67175572519084
0.970947265625;-0.046630859375;-0.333740234375;12.01526717557252;8.511450381679388;7.916030534351145
0.958984375;-0.046142578125;-0.311767578125;13.442748091603054;8.381679389312977;9.34351145038168
0.94921875;-0.04345703125;-0.303466796875;14.076335877862595;8.954198473282442;10.458015267175572
0.94287109375;-0.054443359375;-0.292236328125;15.022900763358779;8.50381679389313;12.114503816793894
0.94970703125;-0.082275390625;-0.313232421875;15.618320610687023;8.007633587786259;14.19083969465649
0.956298828125;-0.126953125;-0.347900390625;19.65648854961832;8.129770992366412;16.977099236641223
0.978759765625;-0.151611328125;-0.368896484375;23.0381679389313;6.923664122137405;20.748091603053435
1.028076171875;-0.1826171875;-0.395751953125;25.99236641221374;5.8320610687022905;22.9618320610687
1.085693359375;-0.228515625;-0.412109375;29.9618320610687;2.946564885496183;23.198473282442748
1.1337890625;-0.267333984375;-0.396240234375;32.67175572519084;1.5190839694656488;20.938931297709924
1.135498046875;-0.2666015625;-0.3447265625;32.35114503816794;2.717557251908397;16.625954198473284
1.074951171875;-0.242919921875;-0.3193359375;29.099236641221374;3.015267175572519;11.709923664122137
0.987060546875;-0.203857421875;-0.298828125;25.69465648854962;1.0534351145038168;9.083969465648854
0.918701171875;-0.187744140625;-0.30126953125;26.38167938931298;-0.5877862595419847;9.091603053435115
0.89013671875;-0.18212890625;-0.276123046875;28.954198473282442;-2.7404580152671754;10.435114503816793
0.875244140625;-0.18994140625;-0.246826171875;33.19083969465649;-2.7557251908396947;12.50381679389313
0.884033203125;-0.21728515625;-0.209228515625;37.74809160305343;-1.1908396946564885;13.183206106870228
0.916259765625;-0.245849609375;-0.166259765625;41.13740458015267;0.6259541984732825;12.885496183206106
0.962158203125;-0.246337890625;-0.13720703125;43.06870229007634;2.3206106870229006;11.549618320610687
1.005615234375;-0.21533203125;-0.08642578125;42.404580152671755;2.6030534351145036;9.473282442748092
1.05029296875;-0.16650390625;-0.03857421875;39.0763358778626;2.030534351145038;7.625954198473282
1.104248046875;-0.1171875;-0.02294921875;32.16793893129771;1.0610687022900764;5.923664122137405
1.16162109375;-0.07666015625;-0.026123046875;23.137404580152673;0.24427480916030533;4.442748091603053
1.1796875;-0.060791015625;-0.05908203125;13.992366412213741;0.7251908396946565;2.984732824427481
1.177978515625;-0.088134765625;-0.093505859375;6.442748091603053;2.183206106870229;1.6946564885496183
1.197021484375;-0.123291015625;-0.12744140625;2.854961832061069;4.213740458015267;1.0916030534351144
1.196044921875;-0.1767578125;-0.1474609375;2.114503816793893;8.045801526717558;0.5877862595419847
1.140380859375;-0.22607421875;-0.1435546875;2.7557251908396947;11.648854961832061;-0.45038167938931295
1.084716796875;-0.25634765625;-0.126953125;3.6564885496183206;13.938931297709924;-0.8778625954198473
1.047607421875;-0.27490234375;-0.115478515625;4.236641221374046;14.778625954198473;-1.0076335877862594
1.001220703125;-0.280517578125;-0.11572265625;4.740458015267175;14.557251908396946;-1.213740458015267
0.940185546875;-0.268310546875;-0.10498046875;4.748091603053435;13.587786259541986;-1.6412213740458015
0.907958984375;-0.24072265625;-0.1103515625;4.33587786259542;10.83206106870229;-2.068702290076336
0.913330078125;-0.231689453125;-0.096923828125;2.3282442748091605;8.65648854961832;-2.7022900763358777
0.910400390625;-0.23486328125;-0.0986328125;0.24427480916030533;7.1603053435114505;-3.1755725190839694
0.90283203125;-0.232666015625;-0.106201171875;-1.633587786259542;6.396946564885496;-4.068702290076335
0.916259765625;-0.22705078125;-0.105712890625;-3.6412213740458017;6.213740458015267;-5.770992366412214
0.93896484375;-0.230712890625;-0.12548828125;-4.99236641221374;6.465648854961832;-7.549618320610687
0.9296875;-0.2392578125;-0.140380859375;-5.8396946564885495;6.526717557251908;-9.229007633587786
0.960205078125;-0.246826171875;-0.14208984375;-6.068702290076335;6.32824427480916;-10.541984732824428
0.98828125;-0.26953125;-0.143310546875;-6.251908396946565;5.702290076335878;-11.48091603053435
1.003173828125;-0.27734375;-0.13232421875;-6.206106870229007;5.969465648854962;-12.091603053435115
1.033935546875;-0.27099609375;-0.12841796875;-5.961832061068702;6.557251908396947;-12.435114503816793
1.060546875;-0.25390625;-0.111083984375;-5.297709923664122;6.740458015267175;-12.0
1.07177734375;-0.212646484375;-0.089111328125;-6.351145038167939;5.938931297709924;-11.473282442748092
1.065673828125;-0.2080078125;-0.116455078125;-7.206106870229007;5.1679389312977095;-11.541984732824428
1.064453125;-0.21142578125;-0.13427734375;-7.114503816793893;6.106870229007634;-12.13740458015267
1.090087890625;-0.211181640625;-0.1669921875;-7.450381679389313;5.00763358778626;-11.687022900763358
1.1357421875;-0.225341796875;-0.205078125;-9.770992366412214;1.6412213740458015;-9.82442748091603
1.174560546875;-0.2265625;-0.2451171875;-12.641221374045802;0.09923664122137404;-8.122137404580153
1.176513671875;-0.19775390625;-0.24462890625;-13.450381679389313;1.8854961832061068;-7.480916030534351
1.08837890625;-0.155517578125;-0.23193359375;-11.13740458015267;3.9389312977099236;-7.396946564885496
1.00634765625;-0.120361328125;-0.21435546875;-8.053435114503817;3.366412213740458;-6.259541984732825
0.951416015625;-0.10205078125;-0.17626953125;-7.32824427480916;4.480916030534351;-5.404580152671755
0.900146484375;-0.07958984375;-0.13623046875;-8.931297709923664;5.641221374045801;-5.305343511450381
0.845703125;-0.0810546875;-0.111328125;-12.01526717557252;5.320610687022901;-5.038167938931298
0.841552734375;-0.0888671875;-0.11328125;-16.34351145038168;2.984732824427481;-4.0534351145038165
0.885986328125;-0.110595703125;-0.1298828125;-20.30534351145038;0.5725190839694656;-2.5877862595419847
0.9482421875;-0.151123046875;-0.154541015625;-22.419847328244273;-0.7175572519083969;-2.366412213740458
1.014892578125;-0.1865234375;-0.1796875;-23.267175572519083;-0.29770992366412213;-2.6717557251908395
1.07080078125;-0.227294921875;-0.2021484375;-21.83969465648855;1.213740458015267;-3.2977099236641223
1.110107421875;-0.24658203125;-0.208984375;-19.33587786259542;2.5801526717557253;-3.7099236641221376
1.102783203125;-0.239013671875;-0.2021484375;-16.53435114503817;2.984732824427481;-3.8702290076335877
1.08349609375;-0.21826171875;-0.18896484375;-13.694656488549619;3.5801526717557253;-4.022900763358779
1.06982421875;-0.1953125;-0.2001953125;-10.664122137404581;4.32824427480916;-4.847328244274809
1.04931640625;-0.17333984375;-0.18505859375;-7.854961832061068;5.190839694656488;-5.213740458015267
1.022705078125;-0.155029296875;-0.170166015625;-6.419847328244275;5.068702290076335;-5.267175572519084
