time,seconds_elapsed,magneticBearing
1767708644729175800,1.21717578125,245.98345641618977
1767708644739175700,1.22717578125,246.21283242060332
1767708644749176800,1.2371767578125,246.4118513852647
1767708644759176700,1.2471767578125,246.56254495111614
1767708644769176800,1.2571767578125,246.68429929539573
1767708644779177700,1.267177734375,246.90658984499964
1767708644789177600,1.277177490234375,246.9059012307905
1767708644799178800,1.2871787109375,247.16591526228353
1767708644809179000,1.297178955078125,247.2720652933697
1767708644819178800,1.3071787109375,247.29285032030748
1767708644829179600,1.3171796875,247.3482031452549
1767708644839179800,1.3271796875,247.46766694601257
1767708644849180700,1.3371806640625,247.50649196590365
1767708644859180800,1.347180908203125,247.5318250697885
1767708644869182000,1.357181884765625,247.49971838781153
1767708644879181800,1.367181884765625,247.55184100216354
1767708644889182000,1.377181884765625,247.55775257155756
1767708644899182800,1.387182861328125,247.67086498399027
1767708644909182700,1.3971826171875,247.7590442883953
1767708644919183600,1.40718359375,247.9747418655375
1767708644929183700,1.417183837890625,248.07115159450132
1767708644939184600,1.4271845703125,248.0755478141046
1767708644949184800,1.437184814453125,248.30420933249826
1767708644959185000,1.447184814453125,248.25094446354296
1767708644969185800,1.457185791015625,248.30973818870208
1767708644979186000,1.46718603515625,248.6089501143305
1767708644989186800,1.477186767578125,248.58093179484192
1767708644999186700,1.487186767578125,248.72092902359446
1767708645009186800,1.497186767578125,248.97707070251735
1767708645019187700,1.507187744140625,249.1190963498859
1767708645029187600,1.5171875,249.20759228120153
1767708645039188700,1.527188720703125,249.52240124374833
1767708645049188900,1.53718896484375,249.5754699672545
1767708645059189800,1.547189697265625,249.71396490374298
1767708645069190000,1.55718994140625,249.85654743060152
1767708645079189800,1.567189697265625,250.04487123551326
1767708645089190700,1.577190673828125,250.2039084678959
1767708645099190800,1.587190673828125,250.11308401074612
1767708645109191700,1.597191650390625,250.1974579626753
1767708645119191800,1.60719189453125,250.31915521775
1767708645129192000,1.61719189453125,250.66026914996172
1767708645139192800,1.62719287109375,250.80547830202363
1767708645149192700,1.637192626953125,250.59146164343593
1767708645159193900,1.64719384765625,250.72770333441792
1767708645169193700,1.65719384765625,250.6408566487787
1767708645179194600,1.667194580078125,250.80679630838245
1767708645189194800,1.67719482421875,250.68715003294494
1767708645199194600,1.687194580078125,250.57910132343943
1767708645209195800,1.69719580078125,250.44772668757082
1767708645219196000,1.70719580078125,250.71040760325732
1767708645229196800,1.71719677734375,250.58211744851562
1767708645239196700,1.72719677734375,250.348416413633
1767708645249197800,1.73719775390625,249.98519662956383
1767708645259197700,1.74719775390625,249.74872655334391
1767708645269197800,1.75719775390625,249.6719588455603
1767708645279199000,1.767198974609375,249.5705118105347
1767708645289198800,1.77719873046875,249.25700312351765
1767708645299199700,1.78719970703125,249.12573245772256
1767708645309200000,1.797199951171875,248.94817856970397
1767708645319199700,1.80719970703125,248.74360104394015
1767708645329200600,1.81720068359375,248.6614653555822
1767708645339200800,1.82720068359375,248.70243614404825
1767708645349201700,1.83720166015625,248.51837913120286
1767708645359201800,1.847201904296875,248.85418738441425
1767708645369203000,1.857202880859375,248.7948369212749
1767708645379202800,1.867202880859375,248.93969826215607
1767708645389203000,1.877202880859375,248.93639748685038
1767708645399203800,1.887203857421875,249.00229377875127
1767708645409203700,1.89720361328125,248.98365385305675
1767708645419204600,1.90720458984375,248.9613366791522
1767708645429204700,1.917204833984375,248.69197802410264
1767708645439204600,1.92720458984375,248.6791420107818
1767708645449205800,1.937205810546875,248.33261069833168
1767708645459206000,1.947205810546875,248.3610317443539
1767708645469206800,1.957206787109375,248.23796644698814
1767708645479207000,1.96720703125,248.1185620582877
1767708645489207800,1.977207763671875,247.98573206672
1767708645499207700,1.987207763671875,247.92001913255464
1767708645509207800,1.997207763671875,247.80694803724478
1767708645519208700,2.007208740234375,247.8747956354849
1767708645529208600,2.01720849609375,247.7009986496633
1767708645539209700,2.027209716796875,247.7206757010298
1767708645549209900,2.0372099609375,247.7886726314734
1767708645559210800,2.047210693359375,247.71063353539552
1767708645569211000,2.0572109375,247.69169564826808
1767708645579210800,2.067210693359375,247.62467792254074
1767708645589211600,2.077211669921875,247.5713492641734
1767708645599211800,2.087211669921875,247.6681445979308
1767708645609213000,2.097212890625,247.56988281596938
1767708645619212800,2.107212890625,247.6301346492604
1767708645629213700,2.117213623046875,247.46088976236632
1767708645639213800,2.1272138671875,247.6228053493747
1767708645649213700,2.137213623046875,247.61983101155027
1767708645659214800,2.14721484375,247.5015247626602
1767708645669214700,2.157214599609375,247.46352210761214
1767708645679215600,2.167215576171875,247.5548594819145
1767708645689215700,2.1772158203125,247.61803888217088
1767708645699215600,2.187215576171875,247.53825191041614
1767708645709216800,2.197216796875,247.4468636748687
1767708645719217000,2.207216796875,247.52159566774966
1767708645729217800,2.2172177734375,247.2475224141468
1767708645739217700,2.2272177734375,247.2532395729549
1767708645749218800,2.23721875,247.38078802477128
1767708645759218700,2.24721875,247.2903119193111
1767708645769218600,2.257218505859375,247.18561123781112
1767708645779220000,2.267219970703125,247.25629600117736
1767708645789219800,2.2772197265625,247.21752289719706
1767708645799220700,2.287220703125,247.42868051129443
1767708645809220900,2.297220947265625,247.24138086977433
1767708645819221800,2.3072216796875,247.27805594270987
1767708645829221600,2.3172216796875,247.3457912988103
1767708645839221800,2.3272216796875,247.44892778794443
1767708645849222700,2.33722265625,247.13952376950485
1767708645859222500,2.347222412109375,247.11668690666647
1767708645869224000,2.357223876953125,247.09431743529203
1767708645879223800,2.367223876953125,247.05800286370504
1767708645889224700,2.377224609375,246.92508223819203
1767708645899224800,2.387224853515625,246.75128134691792
1767708645909224700,2.397224609375,246.5613780769778
1767708645919225600,2.4072255859375,246.57030349092716
1767708645929225700,2.417225830078125,246.2500580340536
1767708645939227000,2.427226806640625,246.2952216700643
1767708645949226800,2.437226806640625,246.16714147439217
1767708645959227000,2.447226806640625,246.20514874984687
1767708645969227800,2.457227783203125,246.1610157339429
1767708645979228000,2.467227783203125,246.09386648012892
1767708645989228800,2.477228759765625,246.13623483266707
1767708645999228700,2.487228759765625,246.18918670314645
1767708646009229600,2.4972294921875,245.89754230889986
1767708646019229700,2.507229736328125,245.96753390330844
1767708646029229800,2.517229736328125,246.09887693708663
1767708646039230700,2.527230712890625,246.09473699907238
1767708646049230800,2.53723095703125,246.2185966347975
1767708646059231700,2.547231689453125,246.46769912139624
1767708646069231900,2.55723193359375,246.46296791379865
1767708646079232800,2.567232666015625,246.53325428377394
1767708646089232100,2.577232177734375,246.41836361719504
1767708646099232300,2.587232177734375,246.42946837674938
1767708646109233200,2.597233154296875,246.25909713762454
1767708646119233000,2.60723291015625,246.3483743014338
1767708646129234400,2.617234375,246.17232435785922
1767708646139234300,2.627234375,246.1351776420414
1767708646149235200,2.637235107421875,245.97295088439444
1767708646159235300,2.6472353515625,245.92126709080193
1767708646169235200,2.657235107421875,245.85019662273984
1767708646179236000,2.667236083984375,245.85291852919812
1767708646189236200,2.677236328125,245.74446382238676
1767708646199237000,2.687237060546875,245.53112065466863
1767708646209237200,2.6972373046875,245.3846011587494
1767708646219237400,2.7072373046875,245.34373918632065
1767708646229238300,2.71723828125,245.3601242689008
1767708646239238100,2.727238037109375,245.49315191004973
1767708646249239300,2.7372392578125,245.24637073637786
1767708646259239200,2.7472392578125,245.4899937316189
1767708646269240000,2.757239990234375,245.30116863686496
1767708646279240200,2.767240234375,245.59488887557134
1767708646289240000,2.777239990234375,245.50656556556706
1767708646299241200,2.7872412109375,245.67382786570067
1767708646309241300,2.797241455078125,245.78392991583618
1767708646319242200,2.8072421875,245.78263175233835
1767708646329242000,2.8172421875,245.8404673547032
1767708646339243300,2.8272431640625,246.18536221434357
1767708646349243100,2.8372431640625,246.18484775670058
1767708646359243300,2.8472431640625,246.3452457282542
1767708646369244400,2.857244384765625,246.29938278321816
1767708646379244300,2.867244384765625,246.41232223493842
1767708646389245200,2.8772451171875,246.42156523455583
1767708646399245300,2.887245361328125,246.51425755624928
1767708646409246200,2.89724609375,246.66185285006367
1767708646419246000,2.90724609375,246.66175901715906
1767708646429246200,2.91724609375,246.74493913884936
1767708646439247000,2.9272470703125,246.7455586883052
1767708646449247200,2.937247314453125,246.83231154566192
1767708646459248400,2.947248291015625,247.06411827220177
1767708646469248300,2.957248291015625,247.05072674132225
1767708646479249200,2.967249267578125,247.1920206084353
1767708646489249300,2.977249267578125,247.25419775008382
1767708646499249200,2.987249267578125,247.29404094153801
1767708646509250000,2.99725,247.16047806345497
1767708646519250200,3.007250244140625,246.99791295560334
1767708646529251300,3.017251220703125,246.95321529486705
1767708646539251200,3.027251220703125,246.85386736074648
1767708646549252400,3.03725244140625,246.71361614868403
1767708646559252200,3.047252197265625,246.81824417728046
1767708646569252400,3.05725244140625,246.78331288727674
1767708646579253200,3.067253173828125,246.87202429917312
1767708646589253000,3.077253173828125,246.99788736493144
1767708646599254000,3.08725390625,247.1912971312193
1767708646609254100,3.097254150390625,247.37196588454566
1767708646619255300,3.10725537109375,247.4779293845025
1767708646629255200,3.117255126953125,247.67699621425578
1767708646639255300,3.12725537109375,248.10394358208995
1767708646649256200,3.137256103515625,248.14116633336565
1767708646659256300,3.14725634765625,248.4293769811491
1767708646669257200,3.15725732421875,248.63508000565196
1767708646679257000,3.167257080078125,249.08911934689183
1767708646689258200,3.17725830078125,249.20983919166366
1767708646699258400,3.18725830078125,249.54742804810434
1767708646709259300,3.19725927734375,249.71389256330616
1767708646719259100,3.207259033203125,250.00295940831194
1767708646729259300,3.21725927734375,250.28690614677353
1767708646739260200,3.22726025390625,250.6286661863303
1767708646749260300,3.23726025390625,250.85896660375485
1767708646759261200,3.24726123046875,251.1691757520458
1767708646769261000,3.257260986328125,251.41372245341933
1767708646779261200,3.26726123046875,251.73642456389183
1767708646789262300,3.277262451171875,251.9740094594897
1767708646799262200,3.28726220703125,252.34053898857601
1767708646809263000,3.29726318359375,252.5749868384034
1767708646819263200,3.30726318359375,252.96428144121356
1767708646829264100,3.31726416015625,252.95565825423762
1767708646839264300,3.32726416015625,252.96684093287018
1767708646849265400,3.337265380859375,253.09936166412018
1767708646859265300,3.347265380859375,253.20502680968082
1767708646869265400,3.357265380859375,253.1001314501658
1767708646879266300,3.367266357421875,253.36977625171352
1767708646889266200,3.37726611328125,253.32337501821542
1767708646899267000,3.38726708984375,253.5830386271815
1767708646909267200,3.39726708984375,253.57971753526817
1767708646919268000,3.40726806640625,253.62929128859938
1767708646929268200,3.417268310546875,253.6214481406556
1767708646939268000,3.42726806640625,253.77990972969286
1767708646949269200,3.437269287109375,253.8768025180706
1767708646959269400,3.447269287109375,253.88914172977235
1767708646969270300,3.457270263671875,254.01230906468737
1767708646979270100,3.467270263671875,253.90811027032788
1767708646989271000,3.47727099609375,253.6194170740084
1767708646999271200,3.487271240234375,253.5689067712662
1767708647009271000,3.49727099609375,253.30648998090794
1767708647019272400,3.5072724609375,252.9899208070958
1767708647029272300,3.517272216796875,252.67659866826895
1767708647039273200,3.527273193359375,252.52086029674058
1767708647049273300,3.5372734375,252.39787320693586
1767708647059274200,3.547274169921875,252.25525199856475
1767708647069274000,3.557274169921875,252.15491421945916
1767708647079274200,3.567274169921875,252.38980310158638
1767708647089275600,3.577275634765625,252.45334425735751
1767708647099275500,3.587275634765625,252.7910843496014
1767708647109276400,3.5972763671875,252.87771330186513
1767708647119276800,3.60727685546875,252.99715076737465
1767708647129277700,3.617277587890625,252.73967703382255
1767708647139277800,3.62727783203125,252.70059469296112
1767708647149278700,3.63727880859375,252.44180883008562
1767708647159278600,3.647278564453125,252.43436018825275
1767708647169278700,3.65727880859375,252.17252812530404
1767708647179279600,3.667279541015625,252.50201798873633
1767708647189279500,3.677279541015625,252.72401578358097
1767708647199280600,3.68728076171875,252.95723684404237
1767708647209280800,3.69728076171875,252.98630359840578
1767708647219281700,3.70728173828125,252.98630359840578
1767708647229281500,3.717281494140625,252.52690434994514
1767708647239281700,3.72728173828125,252.52690434994514
1767708647249282600,3.737282470703125,251.87323184017694
1767708647259282700,3.74728271484375,251.68403497878026
1767708647269283600,3.75728369140625,251.61201319876668
1767708647279283700,3.76728369140625,251.46079023693585
1767708647289284600,3.77728466796875,251.1884494435899
1767708647299284700,3.78728466796875,251.21021139251377
1767708647309284600,3.79728466796875,251.42284849047826
1767708647319285500,3.807285400390625,251.55480731372725
1767708647329285600,3.81728564453125,251.71301180538836
1767708647339286500,3.82728662109375,251.75607934317264
1767708647349286700,3.83728662109375,251.73201309637358
1767708647359287800,3.847287841796875,251.81708730104572
1767708647369287700,3.85728759765625,252.04641285342365
1767708647379288600,3.86728857421875,251.9068623902771
1767708647389288700,3.877288818359375,251.79614406366386
1767708647399288600,3.88728857421875,251.5328282184936
1767708647409289500,3.89728955078125,251.4189248967897
1767708647419289600,3.90728955078125,251.00977837925237
1767708647429290500,3.91729052734375,250.79040802786895
1767708647439291000,3.927290771484375,250.37953543875122
1767708647449291800,3.937291748046875,250.1085359514696
1767708647459291600,3.947291748046875,249.70035863200866
1767708647469291800,3.957291748046875,249.55855810782012
1767708647479292700,3.967292724609375,249.2824223233714
1767708647489292500,3.97729248046875,249.17322765375573
1767708647499293400,3.98729345703125,249.12180383644773
1767708647509293600,3.99729345703125,249.12483535714128
1767708647519294700,4.007294677734375,249.06397036696777
1767708647529294800,4.017294921875,249.15887144919924
1767708647539295700,4.027295654296875,249.2349543092732
1767708647549295600,4.037295654296875,249.44169788066716
1767708647559295700,4.047295654296875,249.5639657582742
1767708647569296600,4.057296630859375,249.7296493812657
1767708647579296500,4.067296630859375,249.96831991056587
1767708647589297400,4.07729736328125,250.05818278025703
1767708647599297800,4.0872978515625,250.3104067253464
1767708647609298700,4.097298583984375,250.63028762573026
1767708647619298800,4.107298828125,250.61616991787125
1767708647629298700,4.117298583984375,250.70805116282764
1767708647639299600,4.127299560546875,250.57345015809847
1767708647649299700,4.1372998046875,250.32454845796974
1767708647659300600,4.147300537109375,249.9717436338581
1767708647669300500,4.157300537109375,249.77560217088111
1767708647679301600,4.167301513671875,249.39539473678366
1767708647689301800,4.1773017578125,249.19617325868762
1767708647699302700,4.187302734375,248.8945913966312
1767708647709302800,4.197302734375,248.63792944953929
1767708647719302700,4.207302734375,248.35687785720117
1767708647729303600,4.217303466796875,248.1338605983196
1767708647739303700,4.2273037109375,247.84607338800674
1767708647749304600,4.2373046875,247.7064422495451
1767708647759304700,4.2473046875,247.71273173110853
1767708647769305600,4.2573056640625,247.81322121235004
1767708647779305700,4.2673056640625,247.95174267845027
1767708647789305600,4.2773056640625,248.30456973498832
1767708647799306800,4.287306640625,248.47580897160793
1767708647809306600,4.297306640625,248.72318369284068
1767708647819307500,4.3073076171875,248.7988786256162
1767708647829307600,4.3173076171875,248.89370080201158
1767708647839308800,4.327308837890625,248.8885751870555
1767708647849308700,4.33730859375,248.94623592998107
1767708647859309600,4.3473095703125,248.90493866374337
1767708647869309700,4.357309814453125,248.83849418844966
1767708647879309600,4.3673095703125,249.01857618842286
1767708647889310700,4.377310791015625,249.2804776787476
1767708647899310600,4.387310546875,249.47501925631946
1767708647909311500,4.3973115234375,249.8046660726455
1767708647919312000,4.407311767578125,250.0785406389973
1767708647929312800,4.417312744140625,250.28472998613674
1767708647939312600,4.427312744140625,250.38299592989628
1767708647949312800,4.437312744140625,250.23500701973683
1767708647959313700,4.447313720703125,250.38224268209277
1767708647969313500,4.4573134765625,250.40877516763922
1767708647979314700,4.467314697265625,250.44504555009235
1767708647989314600,4.477314453125,250.3363371614475
1767708647999315700,4.487315673828125,250.21619184095726
1767708648009315800,4.49731591796875,250.3553709818592
1767708648019316700,4.507316650390625,250.57093554181142
1767708648029316600,4.517316650390625,250.72850394543315
1767708648039316700,4.527316650390625,250.70361961573312
1767708648049317600,4.537317626953125,251.1004511386215
1767708648059317500,4.5473173828125,251.00249992699372
1767708648069318700,4.557318603515625,251.21988583427807
1767708648079318800,4.56731884765625,251.46084878504308
1767708648089319400,4.5773193359375,251.31608755572194
1767708648099319600,4.587319580078125,251.3748165522502
1767708648109319400,4.5973193359375,251.2396357530558
1767708648119320300,4.6073203125,251.02533133691296
1767708648129320400,4.617320556640625,250.63745516034948
1767708648139321300,4.6273212890625,250.28856665798264
1767708648149321200,4.6373212890625,250.0502841724405
1767708648159322400,4.647322265625,249.63246891214723
1767708648169322200,4.657322265625,249.47046544724435
1767708648179323400,4.667323486328125,249.15817276971237
1767708648189323500,4.677323486328125,249.16861429448096
1767708648199323400,4.687323486328125,249.31785537905793
1767708648209324300,4.69732421875,249.46318895517823
1767708648219324400,4.707324462890625,249.6106656388979
1767708648229325300,4.7173251953125,249.7938524785518
1767708648239325200,4.7273251953125,249.96718717743406
1767708648249326600,4.73732666015625,250.03685649292237
1767708648259326500,4.747326416015625,250.16054317046883
1767708648269327400,4.757327392578125,250.17244254173102
1767708648279327500,4.767327392578125,250.11818478123942
1767708648289327400,4.777327392578125,250.2458493387203
1767708648299328300,4.787328369140625,250.39800650294262
1767708648309328400,4.797328369140625,250.78649093732852
1767708648319329300,4.807329345703125,251.3640331429105
1767708648329329200,4.8173291015625,251.9247742846661
1767708648339330600,4.82733056640625,252.27808908576708
1767708648349330400,4.837330322265625,252.52309694254532
1767708648359330300,4.847330322265625,252.57305012982357
1767708648369331500,4.85733154296875,252.565415043778
1767708648379331300,4.867331298828125,252.35208997669
1767708648389332200,4.877332275390625,252.0661671848242
1767708648399332400,4.887332275390625,251.90518181639214
1767708648409333500,4.89733349609375,251.67093116165003
1767708648419333400,4.90733349609375,251.44970138624979
1767708648429334500,4.91733447265625,251.53322660578368
1767708648439334400,4.92733447265625,251.70212825527426
1767708648449334300,4.937334228515625,251.93334581646062
1767708648459335400,4.94733544921875,252.1232427986567
1767708648469335300,4.957335205078125,252.34904290295182
1767708648479336200,4.967336181640625,252.40804297331852
1767708648489336300,4.97733642578125,252.57446428162245
1767708648499337500,4.98733740234375,252.5917139367996
1767708648509337300,4.99733740234375,252.66152837728762
1767708648519338500,5.00733837890625,252.56980607259348
1767708648529338400,5.01733837890625,252.39760970106693
1767708648539338200,5.027338134765625,252.18454434768393
1767708648549339400,5.03733935546875,251.94547155602191
1767708648559339300,5.04733935546875,251.53029611050283
1767708648569340400,5.05734033203125,251.34374686558738
1767708648579340500,5.067340576171875,251.25820802037788
1767708648589341400,5.077341552734375,251.21928759701973
1767708648599341300,5.08734130859375,251.0516661036301
1767708648609341400,5.097341552734375,250.9948075357804
1767708648619342300,5.10734228515625,250.82142417852702
1767708648629342200,5.11734228515625,250.8647052558428
1767708648639343400,5.12734326171875,250.96030425790258
1767708648649343200,5.13734326171875,250.98471353212375
1767708648659344400,5.147344482421875,251.13682917473952
1767708648669344500,5.157344482421875,251.23805577354807
1767708648679345400,5.167345458984375,251.40657159289253
1767708648689345300,5.17734521484375,251.6217119282173
1767708648699345400,5.187345458984375,251.5994894055093
1767708648709346300,5.19734619140625,251.60988256109493
1767708648719346200,5.20734619140625,251.59498091742933
1767708648729347600,5.21734765625,251.72252266101145
1767708648739347500,5.227347412109375,251.99654506650813
1767708648749348400,5.237348388671875,252.13868553569213
1767708648759348500,5.247348388671875,251.99284955366014
1767708648769349400,5.257349365234375,252.0273004384029
1767708648779349200,5.267349365234375,252.01063718280173
1767708648789349400,5.277349365234375,251.94409607952954
1767708648799350300,5.287350341796875,251.57727414356393
1767708648809350100,5.29735009765625,251.32130903828795
1767708648819351600,5.3073515625,251.04294916424516
1767708648829351400,5.317351318359375,250.83514894100807
1767708648839352300,5.327352294921875,250.32365190451242
1767708648849352400,5.3373525390625,249.93172821970543
1767708648859353300,5.347353271484375,249.60552841936104
1767708648869353200,5.357353271484375,249.55647999130878
1767708648879353300,5.367353271484375,249.46876591863895
1767708648889354500,5.3773544921875,249.53600279215073
1767708648899354400,5.387354248046875,249.6126526688704
1767708648909355500,5.39735546875,249.6770767393184
1767708648919355400,5.40735546875,249.9770256233238
1767708648929356300,5.417356201171875,250.04631510838698
1767708648939356400,5.4273564453125,250.03574942350417
1767708648949357300,5.437357421875,250.17849850496745
1767708648959357200,5.447357177734375,250.47745001215446
1767708648969357300,5.457357421875,250.52947108555512
1767708648979358500,5.4673583984375,250.55383750304333
1767708648989358300,5.4773583984375,250.71949771777685
1767708648999359500,5.487359375,250.85453798512276
1767708649009359400,5.497359375,251.2683465702774
1767708649019360300,5.5073603515625,251.66018813574914
1767708649029360400,5.5173603515625,252.08606658908008
1767708649039361300,5.527361328125,252.24983723244839
1767708649049361400,5.537361328125,252.37668320171588
1767708649059361500,5.547361572265625,252.47069983702318
1767708649069362400,5.557362548828125,252.62221430468014
1767708649079362300,5.5673623046875,252.83366753920143
1767708649089363200,5.57736328125,252.83849555025523
1767708649099363000,5.587363037109375,252.77903461744756
1767708649109364000,5.597364013671875,252.92942514938875
1767708649119364000,5.607364013671875,252.96611590228315
1767708649129364000,5.617364013671875,253.1230378481848
1767708649139365000,5.627365234375,253.21403271886106
1767708649149365200,5.637365234375,253.40185706596594
1767708649159366100,5.6473662109375,253.55335485360968
1767708649169366000,5.657365966796875,253.4223527905274
1767708649179367200,5.6673671875,253.4554908939958
1767708649189367000,5.677366943359375,253.56330490421698
1767708649199368000,5.687367919921875,253.37043529229126
1767708649209368000,5.6973681640625,253.36894971121276
1767708649219368200,5.7073681640625,253.0281378696189
1767708649229369000,5.717369140625,252.73193077594107
1767708649239369200,5.727369140625,252.50153048221367
1767708649249370000,5.7373701171875,252.24533195925648
1767708649259370000,5.747369873046875,252.07991851338033
1767708649269371100,5.75737109375,251.80473331261106
1767708649279371000,5.76737109375,251.60482617055854
1767708649289372200,5.7773720703125,251.68425623088626
1767708649299372300,5.787372314453125,251.62800629229733
1767708649309372200,5.7973720703125,251.44451976859125
1767708649319373000,5.807373046875,251.73429224637943
1767708649329373200,5.817373291015625,252.26329594345302
1767708649339374000,5.8273740234375,252.60824169446644
1767708649349374000,5.8373740234375,252.6310558345818
1767708649359375000,5.847375,252.8354317668012
1767708649369375000,5.857375,252.85150768266715
1767708649379376000,5.867376220703125,252.78341110279877
1767708649389376300,5.877376220703125,252.64425123375372
1767708649399376100,5.887376220703125,252.70839560487144
1767708649409377000,5.897376953125,253.06229400830819
1767708649419377200,5.907377197265625,253.64134859479998
1767708649429378000,5.9173779296875,254.14407128898338
